frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
2514695,0,1000,-28.6613,-89.7506,-156.583,1000,170.5,-1,3.18755,0.600655,10.3372,3.77115,-0.717307,610.439,0,1
2531224,0,1000,-28.694,-73.1389,-153.547,1000,169.977,-1,3.20978,0.66155,10.4118,3.0192,-0.722328,610.439,0,1
2552992,0,1000,-28.7054,-89.9442,-153.588,1000,169.981,-1,2.56547,1.08834,10.687,3.11089,-0.74319,610.432,0,1
2587564,0,1000,-28.7232,-89.9621,-153.605,1000,169.963,-1,2.56534,1.08897,10.6871,3.11054,-0.743195,610.43,0,1
2621804,0,1000,-28.5837,-89.8227,-153.557,1000,170.075,-1,2.57225,1.0902,10.6919,3.1124,-0.74291,610.43,0,1
2647833,0,1000,-24.6324,-77.0765,-153.546,1000,173.198,-1,3.27152,1.11192,9.67624,3.01658,-0.720506,610.417,0,1
2668362,0,1000,-24.6867,-76.976,-153.488,1000,173.183,-1,3.27468,1.11042,9.67693,3.01827,-0.72048,610.436,0,1
2685058,0,1000,-24.6773,-76.9585,-153.483,1000,173.187,-1,3.27467,1.10997,9.68144,3.01764,-0.720468,610.431,0,1
2718531,0,1000,-26.6359,-89.7617,-156.605,1000,173.183,-1,3.28208,1.05549,8.3755,3.80218,-0.720303,610.423,0,1
2730896,0,1000,-26.6367,-89.7587,-156.604,1000,173.183,-1,3.28214,1.05525,8.37522,3.80215,-0.720313,610.427,0,1
2753353,0,1000,-24.6789,-72.7721,-153.449,1000,173.194,-1,3.22344,0.66248,9.69059,3.0192,-0.722072,610.448,0,1
2782920,0,1000,-24.6761,-72.808,-153.457,1000,173.197,-1,3.22564,0.664449,9.69357,3.02164,-0.721982,610.441,0,1
2804839,0,1000,-24.5734,-72.7358,-153.49,1000,173.238,-1,3.22588,0.662792,9.70626,3.01751,-0.721771,610.414,0,1
2828433,0,1000,-24.5724,-72.8524,-153.512,1000,173.238,-1,3.22409,0.665097,9.70053,3.01893,-0.721873,610.425,0,1
2851792,0,1000,-28.474,-72.9052,-153.517,1000,170.144,-1,3.22118,0.663732,10.401,3.01931,-0.721868,610.374,0,1
2881849,0,1000,-28.4921,-72.9036,-153.525,1000,170.131,-1,3.19863,0.659039,10.3243,2.99766,-0.716581,607.557,0,1
2904406,0,1000,-28.5741,-89.7415,-153.535,1000,170.076,-1,2.57275,1.08658,10.7019,3.10968,-0.742869,610.4,0,1
2938805,0,1000,-28.5806,-76.9078,-153.523,1000,170.074,-1,3.27913,1.11096,10.3805,3.01557,-0.720278,610.402,0,1
2966415,0,1000,-30.7881,-89.7507,-156.563,1000,170.046,-1,3.28226,1.0551,9.11063,3.80499,-0.72025,610.394,0,1
3000638,0,1000,-30.7805,-89.741,-156.557,1000,170.054,-1,3.28287,1.05418,9.11172,3.80581,-0.720207,610.394,0,1
3021371,0,1000,-34.7332,-89.6575,-150.254,1000,170,-1,3.2347,1.05829,9.95254,4.2617,-0.721768,610.392,0,1
3040242,0,1000,-34.7192,-89.6368,-150.242,1000,170.009,-1,3.23504,1.05608,9.95735,4.26145,-0.721728,610.391,0,1
3065880,0,1000,-34.6567,-89.5888,-150.243,1000,170.047,-1,3.23668,1.05459,9.95531,4.2595,-0.721656,610.405,0,1
3108313,0,1000,-34.6626,-89.5754,-150.239,1000,170.046,-1,3.23741,1.05494,9.95374,4.25967,-0.72164,610.406,0,1
3142596,0,1000,-34.7576,-89.688,-150.269,1000,169.998,-1,3.29644,1.62811,9.91199,4.25359,-0.720063,610.402,0,1
3172174,0,1000,-34.7624,-89.7047,-150.275,1000,169.996,-1,3.2956,1.62763,9.90827,4.25379,-0.720092,610.407,0,1
3199317,0,1000,-34.7392,-89.5564,-150.249,1000,170.022,-1,3.24292,1.06072,9.93033,4.26427,-0.721553,610.384,0,1
3225247,0,1000,-34.7424,-89.5603,-150.253,1000,170.019,-1,3.24274,1.06075,9.9297,4.26406,-0.721563,610.388,0,1
3253740,0,1000,-34.7603,-89.6507,-150.262,1000,169.997,-1,3.23692,1.05866,9.93624,4.26334,-0.7218,610.411,0,1
3277810,0,1000,-34.7495,-89.6364,-150.251,1000,170.007,-1,3.23713,1.05854,9.93709,4.26336,-0.721771,610.404,0,1
3315226,0,1000,-34.7323,-89.6179,-150.29,1000,169.998,-1,3.24242,1.06336,9.94903,4.26537,-0.721527,610.391,0,1
3355650,0,1000,-34.7432,-89.6077,-150.3,1000,169.991,-1,3.24387,1.06273,9.94606,4.26557,-0.721473,610.384,0,1
3374461,0,1000,-34.6644,-89.5698,-150.226,1000,170.058,-1,3.23866,1.05978,9.94809,4.26178,-0.721724,610.437,0,1
3395745,0,1000,-30.8774,-89.5873,-150.22,1000,173.155,-1,3.23717,1.05899,9.14509,4.26189,-0.721725,610.421,0,1
3416898,0,1000,-30.7338,-76.8429,-156.528,1000,170.09,-1,4.05887,1.0805,8.84831,3.69379,-0.698761,610.403,0,1
