frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,616.296,255.354,0.750052,0,0,0,610.419,243.558,0.800937,0,0,0,581.138,243.503,0.888176,537.05,308.179,0.728996,1000,0.105726,1000,-116.484,1000,-161.373,522.433
0,0,616.282,255.325,0.744257,0,0,0,610.405,243.549,0.795346,0,0,0,581.152,243.514,0.885664,537.028,308.168,0.733435,1000,0.069576,1000,-116.523,1000,-161.416,522.451
0,0,616.201,255.351,0.725224,0,0,0,607.517,243.555,0.79366,0,0,0,581.126,243.51,0.890598,534.203,311.01,0.744035,1000,0.0995796,1000,-126.36,1000,-161.345,519.585
0,0,616.203,252.468,0.701583,0,0,0,607.541,243.518,0.775328,0,0,0,583.977,243.503,0.892971,537.03,311.015,0.737572,1000,0.0383996,1000,-134.062,1000,-164.453,519.537
0,0,616.192,252.473,0.730309,0,0,0,607.49,243.501,0.798798,0,0,0,581.076,243.504,0.895614,534.168,311.035,0.752072,1000,-0.00731472,1000,-134.121,1000,-165.672,519.436
0,0,616.175,252.477,0.731722,0,0,0,607.457,243.506,0.804794,0,0,0,578.269,243.526,0.904496,534.172,311.03,0.750931,1000,-0.0397769,1000,-134.181,1000,-166.714,519.446
0,0,613.403,252.448,0.750835,0,0,0,604.618,243.51,0.822926,0,0,0,578.223,243.579,0.911972,534.17,311.035,0.75272,1000,-0.150608,1000,-134.506,1000,-165.851,519.552
0,0,613.415,252.458,0.748046,0,0,0,604.627,243.524,0.820836,0,0,0,578.231,243.586,0.91088,534.188,311.039,0.748807,1000,-0.134071,1000,-134.527,1000,-165.847,519.556
0,0,613.393,252.457,0.729705,0,0,0,604.63,243.528,0.81126,0,0,0,578.269,243.573,0.901864,534.108,311.096,0.772236,1000,-0.0986,1000,-134.463,1000,-165.806,519.538
0,0,613.374,252.46,0.734217,0,0,0,604.617,243.526,0.819165,0,0,0,578.247,243.574,0.910327,531.315,311.11,0.77929,1000,-0.106192,1000,-134.427,1000,-165.804,522.278
0,0,613.372,252.448,0.723641,0,0,0,604.63,243.509,0.801772,0,0,0,581.064,243.536,0.899369,534.09,311.098,0.784625,1000,-0.0654801,1000,-134.363,1000,-164.579,519.485
0,0,613.391,252.437,0.734525,0,0,0,604.63,243.501,0.807122,0,0,0,581.078,243.54,0.890802,534.097,311.125,0.786665,1000,-0.0963662,1000,-134.432,1000,-164.606,519.463
0,0,613.392,255.329,0.702431,0,0,0,607.476,243.547,0.79145,0,0,0,581.072,243.511,0.901672,531.295,311.103,0.795901,1000,0.079004,1000,-116.665,1000,-159.915,519.479
0,0,613.387,255.354,0.69924,0,0,0,607.483,243.553,0.788368,0,0,0,581.086,243.482,0.897614,531.305,311.096,0.791873,1000,0.152217,1000,-116.575,1000,-159.82,519.501
0,0,613.369,258.228,0.709507,0,0,0,607.476,243.604,0.795409,0,0,0,581.097,243.561,0.897302,531.277,311.112,0.801373,1000,0.0926017,1000,-111.949,1000,-155.559,519.43
0,0,613.37,258.25,0.717943,0,0,0,607.477,243.626,0.802537,0,0,0,581.09,243.593,0.901979,531.265,311.128,0.806029,1000,0.0719961,1000,-111.948,1000,-155.58,519.42
0,0,613.355,255.374,0.660828,0,0,0,607.503,243.612,0.766412,0,0,0,584.014,243.618,0.901523,531.265,311.096,0.800523,1000,-0.013697,1000,-116.452,1000,-158.165,522.278
0,0,613.353,258.226,0.649048,0,0,0,607.534,243.639,0.759399,0,0,0,584.06,243.635,0.905143,531.257,311.103,0.803874,1000,0.0113591,1000,-111.748,1000,-153.521,519.541
0,0,613.366,261.14,0.752943,0,0,0,607.508,243.685,0.821176,0,0,0,581.054,243.59,0.905863,534.084,308.197,0.781891,1000,0.20609,1000,-108.553,1000,-151.492,525.182
0,0,613.368,261.131,0.754683,0,0,0,607.508,243.679,0.823888,0,0,0,581.04,243.588,0.908314,531.287,310.966,0.784001,1000,0.198418,1000,-108.562,1000,-151.513,522.433
0,0,613.295,261.153,0.721848,0,0,0,604.633,243.675,0.799897,0,0,0,578.257,243.57,0.905528,531.266,311.03,0.775826,1000,0.226886,1000,-116.363,1000,-153.352,519.623
0,0,613.311,261.126,0.739003,0,0,0,604.622,243.655,0.814415,0,0,0,578.228,243.55,0.905431,531.256,311.029,0.774737,1000,0.227025,1000,-116.44,1000,-153.39,519.589
0,0,610.426,258.288,0.727803,0,0,0,604.526,243.623,0.812887,0,0,0,578.163,243.568,0.923947,531.291,308.201,0.757734,1000,0.120412,1000,-111.915,1000,-155.475,522.341
0,0,610.44,258.275,0.73268,0,0,0,604.527,243.616,0.817035,0,0,0,578.158,243.564,0.922122,531.279,310.973,0.758433,1000,0.112429,1000,-111.968,1000,-155.502,519.559
0,0,607.559,258.252,0.724018,0,0,0,601.726,243.596,0.814473,0,0,0,578.172,243.538,0.925004,531.289,310.999,0.774543,1000,0.140749,1000,-111.701,1000,-153.403,519.635
0,0,607.549,258.253,0.716495,0,0,0,601.729,243.592,0.808045,0,0,0,578.174,243.525,0.925872,531.273,310.981,0.771294,1000,0.163271,1000,-111.652,1000,-153.371,522.408
0,0,610.39,258.212,0.707694,0,0,0,601.734,243.565,0.809,0,0,0,578.135,243.522,0.936066,531.298,308.185,0.750793,1000,0.104475,1000,-120.584,1000,-155.514,522.447
0,0,610.391,258.211,0.708988,0,0,0,601.732,243.567,0.809285,0,0,0,578.136,243.525,0.935949,531.303,308.166,0.749245,1000,0.102929,1000,-120.595,1000,-155.519,522.488
0,0,607.532,255.373,0.685145,0,0,0,601.71,243.556,0.794136,0,0,0,578.149,243.542,0.93877,534.087,308.133,0.760495,1000,0.0336933,1000,-116.228,1000,-158.067,522.444
0,0,610.385,258.221,0.698637,0,0,0,601.734,243.591,0.803877,0,0,0,578.151,243.601,0.942504,534.089,308.13,0.757563,1000,-0.0245419,1000,-120.598,1000,-155.603,522.485
0,0,610.375,255.333,0.665321,0,0,0,604.532,243.549,0.775827,0,0,0,578.204,243.574,0.948871,531.283,308.154,0.771034,1000,-0.0535623,1000,-116.378,1000,-159.923,522.447
0,0,610.391,255.299,0.672827,0,0,0,604.54,243.536,0.779111,0,0,0,578.207,243.57,0.945709,531.283,308.138,0.768563,1000,-0.0747027,1000,-116.448,1000,-159.976,522.406
