frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,616.321,270.153,0.907142,622.311,269.997,0.859242,598.81,267.084,0.893377,639.736,299.298,0.715364,575.288,290.526,0.909921,595.687,363.995,0.924933,-120.739,-44.9026,-1.49028,-170.059,51.2228,153.595,442.98
0,0,616.268,272.942,0.89734,622.245,270.086,0.872885,598.824,267.123,0.90296,636.883,299.392,0.734081,575.279,290.512,0.896661,595.603,363.989,0.909774,-116.542,-44.8116,-25.5448,-161.551,52.0673,156.797,443.007
0,0,616.266,272.938,0.89776,622.245,270.082,0.87634,598.823,267.119,0.904068,636.891,299.373,0.742826,575.279,290.511,0.895539,595.607,363.983,0.911324,-116.567,-44.8142,-25.5394,-161.549,52.0377,156.793,443.019
0,0,613.38,272.897,0.880147,622.173,270.054,0.879529,598.763,267.081,0.900494,636.81,299.345,0.754679,575.226,290.436,0.873426,592.864,363.973,0.907764,-116.553,-44.7778,-17.9143,-158.305,48.4627,155.312,443.005
0,0,613.381,272.897,0.879092,622.173,270.055,0.878093,598.763,267.083,0.899113,636.807,299.348,0.752268,575.226,290.442,0.873095,592.858,363.978,0.906238,-116.546,-44.7828,-17.9135,-158.311,48.4712,155.305,443.005
0,0,613.327,272.888,0.865206,622.199,270.091,0.851935,598.735,267.046,0.898576,636.824,299.44,0.755887,575.214,290.392,0.842157,592.777,363.973,0.893432,-116.488,-44.7857,-17.4958,-158.181,48.493,155.333,442.971
0,0,613.313,272.899,0.857978,622.189,270.091,0.854241,598.72,267.06,0.899314,636.84,299.424,0.763647,575.196,290.437,0.851434,592.773,363.971,0.893121,-116.541,-44.8202,-17.5565,-158.196,48.429,155.292,442.996
0,0,601.659,269.995,0.950175,619.28,269.867,0.931641,595.754,266.944,0.892367,630.96,296.502,0.826692,572.376,287.639,0.805181,589.931,363.921,0.886875,-113.679,-41.5168,-0.415863,-152.671,42.1338,148.929,443.028
0,0,598.825,269.975,0.959235,619.186,269.874,0.920435,595.667,266.909,0.883348,628.041,296.463,0.852245,572.349,287.542,0.760825,589.819,363.913,0.881209,-108.418,-41.5033,-0.286393,-135.844,42.1967,146.437,443.085
0,0,598.822,269.977,0.962389,619.186,269.872,0.922334,595.661,266.909,0.884335,628.038,296.459,0.853139,572.346,287.544,0.761615,589.815,363.912,0.881047,-108.414,-41.5097,-0.295189,-135.85,42.1892,146.435,443.075
0,0,598.654,269.883,0.995719,619.081,267.125,0.927397,592.783,264.113,0.840723,625.16,296.527,0.874561,572.216,287.602,0.662458,584.021,363.881,0.877781,-101.681,-48.7953,-7.68961,-135.5,45.1492,146.17,443.127
0,0,598.648,269.891,0.995612,619.078,267.136,0.927463,592.781,264.121,0.842129,625.158,296.535,0.876083,572.209,287.606,0.65853,584.017,363.882,0.877576,-101.685,-48.7833,-7.67966,-135.479,45.1454,146.176,443.132
0,0,595.794,269.989,0.958608,616.193,269.906,0.888345,589.847,264.189,0.856522,622.338,299.312,0.877219,572.117,287.531,0.638065,581.063,363.843,0.886248,-101.804,-52.7803,-0.233661,-135.717,47.8473,143.466,443.132
0,0,595.802,269.979,0.959637,616.199,269.898,0.889274,589.853,264.183,0.855034,622.341,299.3,0.87718,572.12,287.526,0.64192,581.058,363.834,0.887421,-101.798,-52.7785,-0.228111,-135.752,47.8513,143.463,443.153
0,0,595.755,270.033,0.947555,613.351,269.922,0.884318,586.961,266.904,0.865127,622.24,296.465,0.883976,569.406,284.652,0.64871,578.222,363.866,0.902171,-108.516,-45.3129,-0.361815,-160.42,44.9432,150.978,443.14
0,0,595.732,270.019,0.948103,613.321,269.908,0.881082,586.933,266.904,0.861038,622.231,296.455,0.88731,569.403,284.701,0.634832,578.217,363.863,0.905308,-108.552,-45.4328,-0.359942,-160.506,44.9318,150.854,443.161
0,0,589.897,267.183,0.934005,601.729,267.072,0.888387,581.057,264.059,0.822271,622.12,296.521,0.89917,569.339,287.593,0.369195,578.138,363.852,0.918832,-124.7,-63.5303,-0.536259,-160.537,42.3166,135.207,443.138
0,0,589.924,267.17,0.935474,601.751,267.063,0.881304,581.078,264.052,0.818966,622.126,296.522,0.895181,569.358,287.592,0.378268,578.149,363.851,0.916053,-124.668,-63.5304,-0.520961,-160.583,42.3492,135.203,443.135
0,0,586.937,269.872,0.938445,601.583,267.123,0.938016,578.245,264.062,0.832526,619.338,299.355,0.914577,566.382,287.611,0.310869,575.345,363.863,0.931982,-118.848,-63.2626,-10.6298,-146.24,42.2997,139.205,443.179
