frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
13110297,0,-161.357,1000,-11.7605,1000,8.13788,1000,6.56698,-1,1.88437,-1,-1,-0.612788,974.38,1,0
13165065,0,-161.317,1000,-11.7453,1000,8.16749,1000,6.56534,-1,1.88521,-1,-1,-0.612884,974.363,1,0
13333031,0,-163.014,1000,-11.8379,1000,7.60852,1000,7.6845,-1,1.84047,-1,-1,-0.601807,974.459,1,0
13396838,0,-163.014,1000,-11.8375,1000,7.60878,1000,7.68292,-1,1.84016,-1,-1,-0.601847,974.465,1,0
13489906,0,-161.224,1000,-14.5847,-0.470601,8.91211,1000,7.01709,0.149364,1.2954,-1,0.69697,-0.652509,974.523,1,0
13553972,0,-161.272,1000,-14.6249,-0.367595,8.86591,1000,7.01907,0.151027,1.29598,-1,0.695943,-0.652379,974.525,1,0
13636350,0,-161.407,1000,-14.768,0.109449,8.75136,1000,6.94963,0.148695,1.275,-1,0.700663,-0.647045,977.307,1,0
13750798,0,-161.434,1000,-14.7829,0.242867,8.72775,1000,6.95097,0.149108,1.27534,-1,0.703798,-0.646964,977.31,1,0
13854602,0,-168.221,1000,-19.2228,-0.364436,4.58764,1000,8.17047,0.149675,0.785519,-1,0.334902,-0.66164,980.179,1,0
13937983,0,-168.243,1000,-19.2329,-0.334989,4.56755,1000,8.16851,0.149724,0.785517,-1,0.335301,-0.661652,980.172,1,0
14007023,0,-164.727,1000,-33.4137,-0.282888,4.2302,1000,10.0016,0.36233,0.98379,-1,0.323734,-0.629435,980.271,1,0
14111811,0,-164.727,1000,-33.3872,-0.554215,4.23636,1000,10.0018,0.361269,0.983532,-1,0.318912,-0.629534,980.267,1,0
14231268,0,-165.82,1000,-43.9677,-25.6946,4.31852,1000,11.912,0.0814148,0.627013,-1,0.373684,-0.639708,983.17,1,0
14312518,0,-162.912,1000,-43.9257,-26.2594,7.65959,1000,13.8608,0.0760607,0.605895,-1,0.359214,-0.618049,986.049,1,0
14422093,0,-162.911,1000,-43.9244,-26.2699,7.66016,1000,13.8602,0.0760388,0.605949,-1,0.359122,-0.61806,986.045,1,0
14498140,0,-162.939,1000,-43.9495,-43.4203,7.64461,1000,14.0317,0.155491,0.61169,-1,0.150401,-0.623921,986.095,1,0
14585706,0,-162.932,1000,-43.9387,-43.3848,7.65039,1000,14.0303,0.155489,0.611848,-1,0.150484,-0.623928,986.097,1,0
14685687,0,-157.478,1000,-33.0903,-43.1235,11.3829,1000,15.9468,0.454245,1.21275,-1,0.19212,-0.773022,988.963,1,0
14800627,0,-157.475,1000,-33.0879,-43.202,11.3833,1000,15.946,0.454215,1.21321,-1,0.192492,-0.773042,988.959,1,0
14850605,0,-157.32,1000,-26.1738,-25.8892,10.8122,1000,11.8468,0.344631,1.38436,-1,0.347569,-0.578015,991.838,1,0
14955952,0,-153.485,1000,-26.1519,-25.727,14.1272,1000,12.5363,0.341903,1.38025,-1,0.348273,-0.575505,991.832,1,0
15084426,0,-157.379,1000,-26.1666,-26.1161,10.7494,1000,11.8261,0.344731,1.3873,-1,0.348924,-0.577808,991.948,1,0
15188406,0,-161.232,1000,-14.6097,-26.2188,10.7449,1000,11.3174,0.281645,1.20215,-1,0.349675,-0.581511,991.951,1,0
15284453,0,-153.586,1000,-21.2957,-26.0479,11.3862,1000,8.68188,0.68334,2.00195,-1,0.350164,-0.590098,994.743,1,0
15370516,0,-157.946,1000,-11.6421,-42.9067,11.3831,1000,8.14598,1.08615,1.82583,-1,0.147505,-0.593028,994.732,1,0
15447664,0,-156.176,1000,-18.1455,-26.0111,7.78095,1000,6.72796,1.12568,2.68816,-1,0.344746,-0.581295,994.809,1,0
15628020,0,-158.23,1000,-21.2967,-25.8133,7.75064,1000,8.09961,0.687157,2.01621,-1,0.353015,-0.591559,994.812,1,0
15794763,0,-151.094,1000,-15.7358,-18.6677,10.82,1000,8.88564,1.37858,4.2845,-1,0.806132,-0.710073,994.839,1,0
15949539,0,-151.096,1000,-8.58926,-1.76361,13.9084,1000,8.68867,1.34661,3.97278,-1,0.710742,-0.719909,994.847,1,0
16085831,0,-150.978,1000,-9.80297,-1.46629,14.827,1000,9.1514,0.843098,3.16853,-1,0.774471,-0.759065,994.925,1,0
16133572,0,-151.002,1000,-9.80759,-1.51695,14.8083,1000,9.14791,0.846518,3.16829,-1,0.770582,-0.75884,994.924,1,0
16243536,0,-155.929,1000,-11.6966,-18.661,12.0034,1000,8.93443,0.381487,2.41692,-1,0.912016,-0.808479,994.957,1,0
