frame,person,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear
9802400,0,-126.661,-85.6917,-16.035,-116.752,32.155,99.7363,13.8853,3.94529,3.26373,12.1884,0.308413,-0.736928,545.91,1,1
9947965,0,-126.674,-85.6931,-16.0385,-116.784,32.1466,99.7358,13.8878,3.94547,3.26362,12.1853,0.307983,-0.736906,545.912,1,1
10114466,0,-119.985,-81.6426,-22.7623,-134.344,36.2209,108.516,16.6926,5.20997,3.69944,12.8561,0.505007,-0.77238,548.637,1,1
10225500,0,-124.547,-81.7316,-18.335,-134.313,36.1845,108.398,16.4364,4.24842,2.69917,13.1664,0.515678,-0.789051,548.638,1,1
10267420,0,-119.951,-85.4993,-15.7123,-152.342,38.5784,103.308,16.6939,5.2159,3.39226,12.6804,0.316708,-0.793592,548.681,1,1
10346585,0,-119.953,-81.7183,-15.7216,-152.363,38.5743,107.164,16.4708,5.14657,3.3469,12.6749,0.312508,-0.782834,548.68,1,1
10410438,0,-121.685,-81.725,-16.0226,-117.552,36.2521,104.423,15.6344,4.30483,3.52604,13.2866,0.340668,-0.800299,548.718,1,1
10446051,0,-121.691,-81.7274,-16.024,-117.49,36.247,104.415,15.6368,4.30381,3.52671,13.2889,0.341062,-0.800296,548.719,1,1
10603089,0,-121.749,-81.9018,-23.0767,-109.01,33.734,105.303,15.8966,4.34955,3.90847,13.5504,0.670704,-0.790302,548.753,1,1
10752293,0,-121.771,-81.9446,-23.088,-108.957,33.7086,105.227,15.9012,4.34834,3.91191,13.563,0.66958,-0.790343,548.756,1,1
10839505,0,-121.787,-81.9364,-23.1019,-109.135,33.6864,105.266,15.8842,4.35583,3.91049,13.5885,0.669163,-0.790181,548.844,1,1
10903404,0,-121.806,-81.9551,-23.1367,-109.141,33.654,105.254,15.8741,4.35715,3.91159,13.6052,0.671383,-0.790068,548.839,1,1
