frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,545.827,270.114,0.92132,545.84,266.936,0.66864,525.428,266.929,0.959875,0,0,0,484.28,284.662,0.860942,504.842,363.919,0.929794,1000,-23.3141,-89.7711,-171.125,1000,166.701,446.092
0,0,545.828,270.121,0.921989,545.849,266.935,0.679665,525.429,266.937,0.961793,0,0,0,484.278,284.65,0.861047,504.834,363.921,0.931998,1000,-23.288,-89.6279,-171.128,1000,166.719,446.059
0,0,545.835,270.156,0.917245,545.87,266.989,0.66921,525.452,266.955,0.9622,0,0,0,484.27,284.642,0.858983,504.82,363.913,0.930354,1000,-23.2431,-89.364,-171.074,1000,166.759,445.982
0,0,545.846,270.149,0.919834,545.879,266.985,0.667033,525.461,266.952,0.960109,0,0,0,484.27,284.637,0.858121,504.823,363.924,0.929267,1000,-23.2368,-89.39,-171.085,1000,166.76,445.972
0,0,545.763,270.094,0.915285,545.853,266.948,0.696009,525.36,264.18,0.941076,0,0,0,484.208,284.638,0.877202,504.81,363.914,0.923727,1000,-26.4336,-88.3597,-163.834,1000,166.706,446.003
0,0,545.766,270.094,0.916408,545.855,266.948,0.695618,525.361,264.18,0.940805,0,0,0,484.209,284.632,0.876254,504.807,363.909,0.924477,1000,-26.4262,-88.3821,-163.837,1000,166.712,445.994
0,0,545.752,270.089,0.914171,545.841,266.953,0.681265,525.355,264.168,0.93955,0,0,0,484.198,284.605,0.878537,504.774,363.936,0.924207,1000,-26.4073,-88.3637,-163.813,1000,166.731,443.199
0,0,545.748,270.08,0.915458,545.84,266.945,0.687346,525.349,264.16,0.938669,0,0,0,484.197,284.61,0.878964,504.776,363.935,0.92405,1000,-26.4243,-88.3282,-163.818,1000,166.718,443.219
0,0,542.931,270.047,0.911479,545.791,266.935,0.669602,525.286,264.129,0.922183,0,0,0,481.462,284.627,0.885876,504.759,363.954,0.922071,1000,-25.0664,-47.4132,-161.461,1000,166.657,445.937
0,0,542.931,270.038,0.91148,545.795,266.925,0.67184,525.28,264.123,0.919612,0,0,0,481.466,284.634,0.884867,504.766,363.963,0.921463,1000,-25.0866,-47.3842,-161.473,1000,166.641,443.203
0,0,542.857,270.035,0.907347,545.79,266.915,0.701426,525.229,264.11,0.910966,0,0,0,481.436,284.634,0.887859,504.756,363.973,0.918877,1000,-25.1101,-46.7644,-161.42,1000,166.63,443.177
0,0,540.051,270.022,0.906091,545.792,266.91,0.70138,525.225,264.094,0.908437,0,0,0,481.433,284.633,0.887403,504.748,363.978,0.918326,1000,-25.1263,-28.4604,-158.208,1000,166.004,443.19
0,0,539.962,269.997,0.913345,545.769,266.904,0.717182,525.166,264.065,0.896603,0,0,0,481.392,284.619,0.894754,504.74,363.953,0.920695,1000,-25.1525,-28.0415,-158.151,1000,165.983,445.956
0,0,539.956,269.997,0.913219,545.765,266.905,0.718664,525.161,264.066,0.896109,0,0,0,481.394,284.621,0.895448,504.744,363.952,0.920759,1000,-25.1562,-28.0243,-158.155,1000,165.979,445.952
0,0,537.117,269.967,0.909968,542.958,264.156,0.701538,522.442,264.045,0.89136,0,0,0,481.355,284.646,0.898923,504.687,363.953,0.922703,1000,-26.6301,-44.8519,-158.021,1000,165.251,443.221
0,0,537.122,269.971,0.90985,542.966,264.153,0.704879,522.445,264.045,0.891628,0,0,0,481.349,284.644,0.89875,504.685,363.954,0.922938,1000,-26.6226,-44.8685,-158.014,1000,165.259,443.228
0,0,537.085,269.978,0.913505,542.936,264.139,0.717615,522.406,264.066,0.894162,0,0,0,481.325,284.675,0.905716,504.686,363.95,0.927882,1000,-26.6423,-44.9402,-158.063,1000,165.233,443.224
0,0,537.061,269.964,0.914745,542.919,264.132,0.71658,522.388,264.056,0.889447,0,0,0,481.329,284.693,0.905164,504.685,363.948,0.927545,1000,-26.6847,-44.8748,-158.07,1000,165.196,445.942
0,0,537.03,269.928,0.918582,542.884,264.112,0.694173,522.341,264.026,0.881086,0,0,0,481.318,287.495,0.903415,504.679,363.981,0.92384,1000,-29.7739,-44.8133,-158.11,1000,162.499,445.906
0,0,537.033,269.924,0.91899,542.89,264.11,0.692788,522.344,264.02,0.880211,0,0,0,481.319,287.494,0.902739,504.676,363.979,0.923958,1000,-29.7782,-44.7886,-158.105,1000,162.496,445.904
0,0,534.204,269.915,0.922479,542.891,264.11,0.70305,522.303,264.024,0.874582,0,0,0,481.3,287.499,0.910315,504.68,363.993,0.923127,1000,-29.7922,-33.755,-153.663,1000,161.614,445.913
0,0,537.011,269.92,0.922595,542.889,264.115,0.698821,522.308,264.022,0.875165,0,0,0,481.297,287.496,0.909338,504.681,363.989,0.923173,1000,-29.7854,-44.6446,-158.141,1000,162.492,445.927
