frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,1068.2,290.55,0.839221,1068.39,272.987,0.843347,0,0,0,1094.68,270.138,0.910552,0,0,0,1123.98,337.443,0.722346,173.814,1000,-89.4003,1000,-37.6327,1000,410.939
0,0,1068.23,290.557,0.843028,1068.41,273.003,0.838575,0,0,0,1094.71,270.14,0.909265,0,0,0,1124.01,337.446,0.731015,173.787,1000,-89.3948,1000,-37.6358,1000,408.057
0,0,1068.19,290.664,0.840405,1068.36,275.865,0.828887,0,0,0,1094.65,272.923,0.90533,0,0,0,1121.15,337.531,0.752355,173.614,1000,-89.3402,1000,-33.84,1000,407.902
0,0,1068.19,293.371,0.847472,1068.36,275.889,0.82779,0,0,0,1091.89,273.006,0.898025,0,0,0,1121.14,337.601,0.777854,173.014,1000,-89.4163,1000,-40.6635,1000,404.989
0,0,1068.19,293.372,0.844888,1068.37,275.886,0.824208,0,0,0,1091.89,273.004,0.899245,0,0,0,1121.15,337.605,0.779715,173.016,1000,-89.4205,1000,-40.6773,1000,404.993
0,0,1068.18,290.657,0.828653,1068.36,275.866,0.817731,0,0,0,1091.84,273.029,0.897165,0,0,0,1121.15,340.337,0.799926,173.109,1000,-89.2964,1000,-36.6857,1000,402.259
0,0,1068.18,290.659,0.829541,1068.36,275.868,0.816764,0,0,0,1091.84,273.029,0.897517,0,0,0,1121.15,340.336,0.800465,173.104,1000,-89.3002,1000,-36.6934,1000,402.248
0,0,1068.16,290.664,0.845068,1068.34,275.915,0.822859,0,0,0,1091.83,275.941,0.885957,0,0,0,1121.04,340.306,0.800819,-179.936,1000,-89.2854,1000,-31.8762,1000,402.307
0,0,1068.16,290.66,0.845654,1068.34,275.909,0.822724,0,0,0,1091.83,275.937,0.886161,0,0,0,1121.04,337.632,0.800874,-179.934,1000,-89.2845,1000,-31.8799,1000,404.948
0,0,1068.13,293.374,0.830577,1068.33,278.791,0.812425,0,0,0,1091.8,281.688,0.890524,0,0,0,1121.04,340.39,0.82094,-172.964,1000,-89.2341,1000,-26.2756,1000,402.209
0,0,1068.12,293.37,0.826219,1068.32,278.777,0.812583,0,0,0,1091.79,281.688,0.890618,0,0,0,1121.07,340.398,0.824111,-172.93,1000,-89.2318,1000,-26.2699,1000,402.205
0,0,1068.12,293.44,0.840914,1068.3,281.69,0.82748,0,0,0,1091.78,281.78,0.898101,0,0,0,1118.25,340.434,0.841282,-179.781,1000,-89.1221,1000,-26.2364,1000,399.258
0,0,1065.46,293.435,0.851266,1068.29,281.685,0.835351,0,0,0,1091.77,284.589,0.897181,0,0,0,1118.25,340.436,0.842477,-172.949,1000,-76.4687,1000,-18.581,1000,399.268
0,0,1068.12,293.625,0.859228,1068.28,284.718,0.854079,0,0,0,1091.74,284.657,0.896593,0,0,0,1118.2,340.504,0.841461,179.851,1000,-89.0059,1000,-20.7917,1000,407.847
0,0,1068.13,293.59,0.850331,1068.28,284.695,0.843044,0,0,0,1091.73,284.666,0.896918,0,0,0,1118.2,340.5,0.841692,179.929,1000,-88.9992,1000,-20.7106,1000,407.873
0,0,1068.13,293.625,0.831114,1068.3,287.552,0.839583,0,0,0,1091.72,287.492,0.891484,0,0,0,1118.14,340.506,0.850832,179.854,1000,-88.4274,1000,-14.5783,1000,404.99
0,0,1068.13,293.571,0.817125,1068.29,287.509,0.818432,0,0,0,1091.69,284.721,0.890998,0,0,0,1118.14,340.508,0.849235,173.205,1000,-88.4279,1000,-20.585,1000,404.998
0,0,1065.43,293.543,0.848708,1068.26,284.675,0.837514,0,0,0,1091.7,284.679,0.875898,0,0,0,1118.12,340.548,0.848614,-179.989,1000,-72.3035,1000,-18.6483,1000,402.017
0,0,1065.44,293.535,0.843085,1068.27,284.678,0.83133,0,0,0,1091.69,284.699,0.874712,0,0,0,1118.13,340.558,0.848447,-179.95,1000,-72.2789,1000,-18.6029,1000,402.039
0,0,1065.41,293.562,0.843003,1068.25,287.517,0.84338,0,0,0,1091.66,287.56,0.893416,0,0,0,1115.36,340.576,0.845961,-179.894,1000,-64.8279,1000,-12.8784,1000,399.099
0,0,1065.41,293.552,0.833643,1068.24,287.51,0.837926,0,0,0,1091.64,287.573,0.89974,0,0,0,1115.37,340.588,0.847038,-179.847,1000,-64.8454,1000,-12.8385,1000,399.098
0,0,1065.34,293.61,0.806466,1068.17,287.583,0.837487,0,0,0,1088.87,287.624,0.92733,0,0,0,1115.36,343.331,0.850108,-179.887,1000,-64.8365,1000,-14.2758,1000,399.239
0,0,1065.36,293.637,0.800805,1068.18,287.606,0.838314,0,0,0,1088.88,287.619,0.931352,0,0,0,1115.37,343.312,0.850751,-179.963,1000,-64.9299,1000,-14.3544,1000,402.077
0,0,1065.33,293.577,0.73645,1068.14,287.545,0.776848,0,0,0,1088.81,290.367,0.945039,0,0,0,1118.13,343.435,0.844235,-172.226,1000,-65.0811,1000,-7.78764,1000,399.07
0,0,1065.33,293.577,0.736959,1068.13,287.545,0.77827,0,0,0,1088.81,290.369,0.945737,0,0,0,1118.13,343.434,0.844323,-172.221,1000,-65.079,1000,-7.78193,1000,399.063
0,0,1065.35,296.379,0.750242,1068.14,287.605,0.791961,0,0,0,1088.83,287.614,0.927324,0,0,0,1118.1,343.362,0.857699,-179.975,1000,-72.3829,1000,-20.4752,1000,405.017
0,0,1065.35,296.364,0.750315,1068.14,287.597,0.791708,0,0,0,1088.83,287.616,0.927867,0,0,0,1118.11,343.369,0.856453,-179.948,1000,-72.3565,1000,-20.4335,1000,405.01
