frame,person,nose_x,nose_y,nose_c,l_eye_x,l_eye_y,l_eye_c,r_eye_x,r_eye_y,r_eye_c,l_ear_x,l_ear_y,l_ear_c,r_ear_x,r_ear_y,r_ear_c,neck_x,neck_y,neck_c,angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,neck_ankle_height
0,0,534.173,311.106,0.891905,548.772,293.436,0.994907,525.387,296.409,0.941829,575.381,287.561,0.896356,0,0,0,569.366,363.81,0.946448,167.55,1000,-50.4366,-120.87,-29.7427,1000,440.346
0,0,531.248,313.865,0.925148,548.687,293.454,0.98221,525.205,296.443,0.917343,575.322,287.606,0.92129,0,0,0,569.304,363.818,0.943311,167.618,1000,-49.4902,-109.129,-30.7861,1000,440.321
0,0,531.249,313.868,0.926937,548.683,293.453,0.983626,525.208,296.452,0.918094,575.316,287.601,0.922267,0,0,0,569.308,363.817,0.943553,167.608,1000,-49.5018,-109.13,-30.7965,1000,440.308
0,0,531.242,311.132,0.919881,548.692,293.422,0.989014,525.186,296.413,0.921723,575.257,287.646,0.9334,0,0,0,569.242,363.813,0.927111,167.733,1000,-45.423,-112.363,-28.0834,1000,440.306
0,0,531.227,313.846,0.923859,548.682,293.427,0.985744,525.17,296.427,0.918001,575.256,287.633,0.929683,0,0,0,569.237,363.815,0.92467,167.7,1000,-49.4734,-109.172,-30.7675,1000,440.313
0,0,531.214,314.007,0.948284,548.64,293.564,0.95921,522.422,299.357,0.877378,575.227,287.638,0.928754,0,0,0,566.425,363.823,0.92083,167.434,1000,-49.5534,-120.97,-30.9262,1000,440.32
0,0,531.217,313.982,0.944176,548.651,293.543,0.963459,522.424,299.326,0.880682,575.231,287.64,0.92741,0,0,0,566.422,363.824,0.920377,167.481,1000,-49.5372,-120.965,-30.8994,1000,440.334
0,0,528.433,314.006,0.962021,545.882,293.569,0.959933,522.386,299.356,0.885767,575.184,287.645,0.93322,0,0,0,566.345,363.824,0.91191,168.572,1000,-49.511,-112.431,-29.4167,1000,440.315
0,0,528.438,314.012,0.960019,545.887,293.57,0.962681,522.395,299.364,0.887888,575.188,287.652,0.93258,0,0,0,566.347,363.823,0.911847,168.583,1000,-49.5148,-112.418,-29.4154,1000,440.283
0,0,528.414,314.079,0.971514,545.836,293.633,0.938,522.374,302.238,0.871566,575.112,290.385,0.941158,0,0,0,563.497,363.818,0.909981,173.669,1000,-49.5646,-117.024,-26.902,1000,440.322
0,0,528.398,314.07,0.975263,545.822,293.629,0.93617,522.361,299.423,0.873297,575.112,290.385,0.940595,0,0,0,563.494,363.818,0.909931,173.68,1000,-49.5556,-112.4,-26.8861,1000,440.329
0,0,528.421,314.067,0.969321,545.863,293.611,0.94407,522.353,299.411,0.880373,575.141,290.372,0.938384,0,0,0,563.467,363.824,0.915103,173.686,1000,-49.5471,-112.492,-26.8929,1000,440.238
0,0,528.406,314.069,0.973192,545.848,293.615,0.942936,522.343,299.412,0.878958,575.132,290.374,0.93822,0,0,0,563.467,363.823,0.914857,173.686,1000,-49.5448,-112.474,-26.8896,1000,440.243
0,0,528.43,314.108,0.95971,545.867,296.385,0.926632,522.398,302.255,0.875804,575.146,290.417,0.940652,0,0,0,563.463,363.819,0.91535,168.479,1000,-45.4656,-116.972,-26.8911,1000,440.306
0,0,528.401,316.823,0.967491,545.822,296.44,0.912574,522.37,302.334,0.87646,575.151,290.439,0.955005,0,0,0,563.478,363.81,0.915132,168.436,1000,-49.4797,-112.603,-29.4385,1000,440.329
0,0,531.181,316.869,0.941764,545.874,296.53,0.899429,522.44,305.224,0.879259,575.16,290.457,0.950745,0,0,0,563.446,363.801,0.918284,168.284,1000,-54.1547,-126.892,-30.9872,1000,440.292
0,0,531.178,316.865,0.942848,545.873,296.527,0.899638,522.44,305.218,0.879339,575.16,290.459,0.950984,0,0,0,563.445,363.8,0.917951,168.294,1000,-54.151,-126.88,-30.9802,1000,440.292
0,0,531.178,314.134,0.938143,545.898,296.503,0.907555,525.181,302.273,0.887211,575.194,290.508,0.959981,0,0,0,563.415,363.777,0.915891,168.435,1000,-50.1429,-116.818,-28.2259,1000,440.29
0,0,531.164,314.136,0.941444,545.889,296.493,0.909964,525.168,302.276,0.884689,575.194,290.506,0.959862,0,0,0,563.418,363.778,0.915137,168.454,1000,-50.1515,-116.821,-28.2212,1000,440.281
0,0,531.225,314.054,0.923787,548.661,296.423,0.926094,525.243,299.371,0.892014,575.19,290.57,0.953087,0,0,0,560.544,361.095,0.913414,167.558,1000,-45.3181,-112.164,-28.1094,1000,442.955
0,0,531.232,314.009,0.920713,548.676,296.366,0.940823,525.256,299.315,0.898169,575.197,290.505,0.947954,0,0,0,560.554,361.091,0.912474,167.54,1000,-45.3254,-112.132,-28.1289,1000,442.971
