angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear,orientation
-134.966,-59.9441,-33.6232,-161.285,28.3979,153.634,8.30376,5.2812,0.87267,4.22314,2.57626,-0.732614,595.883,1,1,center
-134.949,-59.9638,-33.6269,-161.307,28.4233,153.612,8.30667,5.27949,0.871628,4.22315,2.57603,-0.732706,595.88,1,1,center
-134.915,-59.9766,-33.5424,-161.385,28.4832,153.513,8.30063,5.27659,0.86876,4.24092,2.57326,-0.73307,595.894,1,1,center
-134.922,-60.0072,-33.5458,-161.393,28.4775,153.484,8.30199,5.27631,0.868843,4.2429,2.57279,-0.733103,595.895,1,1,center
-134.921,-59.9522,-33.6083,-161.425,28.4838,153.542,8.30345,5.27445,0.86736,4.23171,2.57459,-0.73305,595.897,1,1,center
-134.942,-59.934,-33.5927,-161.391,28.4598,153.575,8.30643,5.2751,0.868585,4.22736,2.57376,-0.732904,595.898,1,1,center
-134.904,-60.0136,-33.5279,-161.463,28.5074,153.463,8.31254,5.28266,0.868512,4.24303,2.57529,-0.732896,595.897,1,1,center
-134.902,-59.9968,-33.5331,-161.462,28.5082,153.472,8.30524,5.28014,0.867798,4.24261,2.57473,-0.732405,598.561,1,1,center
-134.844,-59.9449,-33.4955,-161.491,28.5928,153.483,8.30707,5.27344,0.864533,4.24267,2.57273,-0.733258,595.899,1,1,center
-134.836,-59.9213,-33.5152,-161.488,28.607,153.501,8.30646,5.27109,0.863301,4.24308,2.57355,-0.733309,595.897,1,1,center
-131.218,-59.8306,-26.7451,-161.451,28.621,153.579,7.22479,6.3094,1.26768,4.15929,2.52469,-0.718009,595.878,1,1,center
-131.211,-59.8193,-26.7425,-161.434,28.6218,153.595,7.22345,6.31023,1.26825,4.15885,2.52493,-0.717988,595.876,1,1,center
-131.181,-59.8097,-33.2968,-163.796,30.7888,155.569,7.21507,6.3218,0.854408,4.16212,3.28975,-0.717892,595.891,1,1,center
-131.18,-59.8279,-33.2819,-163.791,30.796,155.558,7.21866,6.32075,0.854385,4.16191,3.2887,-0.717897,595.895,1,1,center
-131.194,-59.7847,-26.7409,-161.426,28.6175,153.634,7.21223,6.31599,1.26908,4.15797,2.52785,-0.717803,595.872,1,1,center
-131.2,-59.7924,-26.7371,-161.424,28.6166,153.626,7.2149,6.31474,1.26908,4.15812,2.52698,-0.717813,595.875,1,1,center
-131.165,-59.8755,-26.6785,-161.441,28.6528,153.569,7.21924,6.31874,1.27036,4.15627,2.5257,-0.717989,595.898,1,1,center
-131.17,-59.8794,-26.688,-161.445,28.6508,153.56,7.21964,6.31695,1.26985,4.15734,2.52535,-0.718042,595.896,1,1,center
-131.173,-59.8743,-33.3036,-163.82,30.7952,155.519,7.22085,6.32141,0.85505,4.16124,3.2878,-0.718027,595.889,1,1,center
-131.174,-59.8847,-33.3044,-163.823,30.7955,155.511,7.22259,6.32154,0.855083,4.16139,3.28776,-0.718028,595.89,1,1,center
-131.074,-54.5261,-19.5301,-169.824,34.5948,151.62,7.26497,5.24762,0.677964,4.73807,2.3684,-0.743051,595.898,1,1,center
-131.05,-54.5628,-19.5078,-169.868,34.6293,151.569,7.27161,5.24684,0.677336,4.74365,2.36801,-0.743143,595.896,1,1,center
-131.112,-54.5444,-19.5582,-169.828,34.5641,151.608,7.25774,5.23996,0.676624,4.73314,2.36594,-0.743086,598.577,1,1,center
-126.98,-54.53,-15.1154,-169.83,34.5721,151.624,6.31875,6.28048,1.08821,4.63521,2.31933,-0.727832,598.569,1,1,center
-126.947,-54.5009,-15.1319,-169.825,34.5903,151.657,6.32178,6.2884,1.08927,4.63556,2.32301,-0.727723,595.871,1,1,center
-126.95,-54.475,-15.148,-169.809,34.5902,151.683,6.32283,6.28741,1.08865,4.63511,2.32375,-0.727671,595.866,1,1,center
-126.95,-50.5172,-15.0983,-169.81,34.5353,155.612,6.30796,6.30607,1.09569,3.85994,2.32445,-0.726591,595.866,1,1,center
-126.951,-50.5185,-15.1003,-169.81,34.5346,155.612,6.30805,6.30606,1.09567,3.85999,2.32451,-0.726587,595.866,1,1,center
-126.942,-50.4977,-15.0614,-169.789,34.5522,155.615,6.30844,6.29816,1.0954,3.86062,2.31977,-0.72678,595.864,1,1,center
-126.936,-50.4736,-15.0512,-169.781,34.5554,155.629,6.30895,6.29961,1.09608,3.86155,2.31965,-0.726652,595.856,1,1,center
-126.928,-50.4682,-15.093,-169.781,34.5582,155.631,6.30185,6.29184,1.09401,3.86017,2.31843,-0.726816,595.88,1,1,center
-126.921,-54.4939,-15.1256,-169.812,34.5609,151.658,6.30792,6.29999,1.09441,4.64004,2.3229,-0.727521,595.884,1,1,center
-126.892,-54.5201,-15.0788,-169.851,34.6143,151.616,6.32144,6.30002,1.09374,4.64532,2.32264,-0.72757,595.874,1,1,center
-126.879,-54.5128,-15.0717,-169.858,34.6278,151.613,6.32066,6.29977,1.09335,4.64807,2.32282,-0.727558,595.868,1,1,center
-126.965,-50.4829,-15.1268,-169.807,34.5041,155.618,6.29567,6.29953,1.09551,3.86159,2.32113,-0.726684,595.882,1,1,center
-126.951,-50.4718,-15.1167,-169.803,34.515,155.626,6.29544,6.30051,1.09574,3.862,2.32133,-0.726651,595.878,1,1,center
-126.94,-50.511,-15.0611,-169.857,34.6089,155.577,6.32572,6.28479,1.09035,3.85803,2.31773,-0.727006,595.888,1,1,center
-126.934,-50.48,-15.0455,-169.856,34.616,155.599,6.32644,6.28521,1.09059,3.85598,2.31744,-0.726962,595.89,1,1,center
-126.882,-50.4582,-15.0208,-169.839,34.6169,155.626,6.30988,6.29534,1.09428,3.854,2.3183,-0.726901,595.853,1,1,center
-126.874,-50.4551,-15.0103,-169.833,34.6218,155.626,6.3057,6.29418,1.09417,3.85466,2.31767,-0.726964,595.855,1,1,center
-126.813,-54.5343,-14.9896,-169.881,34.6815,151.579,6.32444,6.30647,1.09628,4.6516,2.32123,-0.727474,595.854,1,1,center
-122.172,-54.5312,-12.1858,-169.894,34.6853,151.571,5.54009,7.42028,1.60663,4.56195,2.27543,-0.712814,595.857,1,1,center
-119.481,-54.5553,-21.9025,-169.916,34.6365,151.553,6.49616,7.46504,1.77859,4.55776,2.27452,-0.712344,595.892,1,1,center
-119.469,-54.5369,-21.8987,-169.91,34.6373,151.576,6.49467,7.46954,1.77978,4.5552,2.27581,-0.712216,595.893,1,1,center
-122.2,-50.425,-12.2304,-169.815,34.6247,155.645,5.52416,7.41908,1.60721,3.78826,2.27583,-0.711935,595.88,1,1,center
-122.186,-50.4211,-12.2218,-169.816,34.6394,155.644,5.52633,7.42044,1.60735,3.79024,2.2763,-0.71188,595.875,1,1,center
-119.384,-50.4964,-21.8455,-169.841,34.6656,155.572,6.4741,7.47095,1.78242,3.7945,2.274,-0.711602,595.869,1,1,center
-119.365,-50.5117,-21.8309,-169.864,34.6934,155.539,6.47897,7.47117,1.78203,3.80092,2.27376,-0.711592,595.869,1,1,center
-119.463,-54.5043,-21.8813,-169.887,34.6527,151.603,6.49533,7.46338,1.77879,4.55176,2.27353,-0.712411,595.885,1,1,center
-123.902,-54.5266,-26.467,-169.892,34.6531,151.584,7.30009,6.3521,1.27263,4.64604,2.31978,-0.726981,595.882,1,1,center
-126.798,-50.4649,-12.2382,-169.805,32.2245,155.627,6.08394,7.32606,1.58926,3.73639,2.24495,-0.702664,595.871,1,1,center
-126.8,-50.4671,-12.2381,-169.811,32.2223,155.623,6.08362,7.32672,1.58936,3.73642,2.24512,-0.702654,595.87,1,1,center
-126.787,-50.3999,-12.2472,-169.785,32.1817,155.658,6.05898,7.3341,1.59247,3.74511,2.24609,-0.702599,595.896,1,1,center
-126.785,-50.4244,-12.247,-169.798,32.1858,155.631,6.06029,7.33427,1.59226,3.74841,2.24625,-0.702607,595.894,1,1,center
-119.44,-50.5549,-21.8853,-169.878,34.6213,155.503,6.47584,7.46332,1.78147,3.7981,2.27076,-0.711634,598.565,1,1,center
-119.439,-50.5603,-21.8829,-169.889,34.6306,155.494,6.47795,7.46153,1.78072,3.79785,2.27031,-0.711866,595.898,1,1,center
-123.795,-56.3019,-21.8596,-169.815,32.2862,153.551,7.13653,7.46866,1.78584,3.26159,2.26973,-0.711391,598.588,1,1,center
-123.805,-56.3052,-21.8681,-169.816,32.2812,153.55,7.13893,7.46798,1.78555,3.26114,2.26983,-0.711379,598.59,1,1,center
-123.803,-60.067,-21.8684,-169.897,32.2879,149.32,7.13542,7.47481,1.78372,4.02921,2.27404,-0.712257,595.894,1,1,center
-123.793,-60.0668,-21.8663,-169.9,32.2866,149.313,7.13129,7.47731,1.78441,4.0329,2.2746,-0.712252,595.898,1,1,center
-123.858,-60.1397,-21.8958,-169.914,32.278,149.249,7.15177,7.46125,1.78059,4.03093,2.27004,-0.712427,598.57,1,1,center
-126.818,-54.5817,-12.254,-169.855,32.2427,151.546,6.10715,7.32273,1.58797,4.50369,2.24412,-0.703316,598.562,1,1,center
-123.816,-60.1972,-21.9047,-169.965,32.2634,149.199,7.13335,7.47959,1.78428,4.03848,2.27549,-0.712273,598.567,1,1,center
-123.842,-60.1993,-21.9231,-169.944,32.249,149.216,7.13691,7.47538,1.78329,4.03335,2.27503,-0.712311,598.574,1,1,center
-123.696,-60.1681,-21.7571,-169.987,32.37,149.178,7.13526,7.48897,1.78848,4.04554,2.27256,-0.71239,595.896,1,1,center
-123.722,-60.1505,-21.7896,-169.969,32.3498,149.206,7.13901,7.48641,1.78799,4.04163,2.2727,-0.712197,598.559,1,1,center
-123.701,-60.1939,-21.7964,-170.007,32.3728,149.137,7.14809,7.49124,1.78869,4.0553,2.27401,-0.712152,598.559,1,1,center
-123.712,-54.6972,-21.7938,-170.008,32.371,151.377,7.05814,7.39285,1.76503,4.52473,2.24426,-0.702756,598.565,1,1,center
-123.816,-60.1867,-21.8473,-169.971,32.2641,149.16,7.13405,7.48365,1.78692,4.05241,2.27351,-0.712197,598.58,1,1,center
-123.812,-60.2049,-21.8308,-169.993,32.279,149.14,7.13883,7.48363,1.78654,4.05208,2.27309,-0.712235,598.581,1,1,center
-123.656,-60.2798,-21.8227,-170.06,32.3936,149.06,7.13253,7.48864,1.78601,4.05877,2.27498,-0.712567,598.582,1,1,center
-123.631,-60.2667,-21.797,-170.072,32.4321,149.055,7.14132,7.48839,1.78576,4.06104,2.27431,-0.712552,598.584,1,1,center
-123.6,-60.2275,-21.7265,-170.063,32.5056,149.055,7.15926,7.48721,1.78412,4.0719,2.27416,-0.712415,598.59,1,1,center
-123.583,-60.2246,-21.7159,-170.06,32.5197,149.054,7.16062,7.48901,1.7847,4.07428,2.2744,-0.712387,598.591,1,1,center
-123.636,-60.2456,-21.7069,-170.058,32.4592,149.044,7.15054,7.48687,1.78639,4.06765,2.27113,-0.712462,598.565,1,1,center
-123.647,-60.2495,-21.7094,-170.061,32.452,149.047,7.14953,7.48644,1.78579,4.06568,2.27154,-0.712466,598.567,1,1,center
-123.603,-60.3324,-21.7097,-170.122,32.4969,148.949,7.15204,7.48099,1.78429,4.07043,2.26884,-0.712926,598.591,1,1,center
-119.235,-63.2636,-21.7096,-170.141,34.8701,145.217,6.60351,7.58135,1.80788,4.99271,2.29927,-0.722728,598.589,1,1,center
-119.167,-63.2944,-18.4794,-161.894,32.5249,148.881,6.3953,8.60995,2.38098,4.84246,2.39447,-0.699523,598.58,1,1,center
-123.589,-65.7186,-21.7504,-161.906,32.5229,145.17,7.17789,7.43793,1.78606,5.90231,2.44377,-0.713682,598.581,1,1,center
-123.617,-63.3567,-21.7257,-170.274,32.5201,145.107,7.17901,7.49235,1.78404,4.93657,2.27276,-0.712994,598.593,1,1,center
-123.622,-63.3094,-21.7394,-170.276,32.5237,145.138,7.18184,7.49084,1.78269,4.93762,2.27365,-0.712853,598.586,1,1,center
-123.613,-63.2976,-21.7417,-170.268,32.5405,145.138,7.18549,7.48628,1.78173,4.93978,2.27234,-0.712923,598.583,1,1,center
-123.642,-63.3062,-21.7599,-170.245,32.4929,145.143,7.17267,7.4831,1.78236,4.93494,2.27067,-0.713035,598.591,1,1,center
-123.642,-63.3058,-21.7554,-170.245,32.4941,145.143,7.17237,7.48304,1.7824,4.93503,2.2705,-0.713038,598.592,1,1,center
-119.216,-63.2521,-18.5073,-170.173,32.4749,145.222,6.38299,8.65731,2.37806,4.8326,2.22757,-0.699045,598.581,1,1,center
-119.255,-60.3152,-18.5252,-170.13,32.44,148.999,6.38638,8.65777,2.37978,3.9787,2.22736,-0.698725,598.577,1,1,center
-119.239,-63.2902,-18.5224,-170.177,32.4517,145.239,6.38596,8.66355,2.37971,4.81616,2.22947,-0.698909,598.587,1,1,center
-119.232,-63.2752,-18.5117,-170.173,32.4603,145.245,6.38655,8.66293,2.37974,4.81746,2.22898,-0.698898,598.586,1,1,center
-119.132,-63.2754,-18.4801,-170.217,32.5418,145.205,6.38685,8.66757,2.37945,4.83147,2.23017,-0.69913,598.584,1,1,center
-119.125,-63.2764,-18.4725,-170.218,32.5535,145.203,6.38955,8.6677,2.37938,4.83178,2.23014,-0.699125,598.585,1,1,center
-119.177,-63.2822,-18.4728,-170.249,32.5182,145.171,6.39128,8.66228,2.37979,4.83208,2.2263,-0.699149,598.605,1,1,center
-119.18,-63.2826,-18.4758,-170.25,32.5165,145.171,6.39104,8.66223,2.3795,4.83217,2.22658,-0.699147,598.608,1,1,center
-119.277,-63.2692,-18.5354,-170.207,32.4006,145.224,6.37116,8.66082,2.37874,4.82243,2.22862,-0.699066,598.612,1,1,center
-119.302,-63.2622,-18.5519,-170.204,32.3876,145.229,6.29279,8.54854,2.34746,4.76201,2.20055,-0.709367,598.609,1,1,center
-123.755,-63.2923,-21.8016,-170.202,32.346,145.231,7.14188,7.49023,1.78429,4.91191,2.27436,-0.712775,598.597,1,1,center
-123.75,-63.2969,-21.801,-170.208,32.3481,145.227,7.14182,7.49222,1.78456,4.91264,2.27505,-0.712747,598.592,1,1,center
-119.312,-63.2592,-18.545,-170.124,32.3331,145.297,6.35348,8.66792,2.3811,4.81194,2.23192,-0.69881,598.588,1,1,center
-119.304,-63.2564,-18.5386,-170.123,32.3412,145.298,6.35374,8.66692,2.38104,4.8113,2.23134,-0.698848,598.585,1,1,center
-119.227,-63.2515,-18.4911,-170.19,32.4508,145.244,6.37793,8.6679,2.38092,4.82356,2.22967,-0.698847,598.586,1,1,center
-123.627,-63.2661,-21.716,-170.187,32.4834,145.236,7.15966,7.49135,1.78496,4.9168,2.27276,-0.712892,598.589,1,1,center
-123.7,-63.2459,-21.7384,-170.145,32.4267,145.266,7.05972,7.38305,1.75939,4.8472,2.24098,-0.723367,598.591,1,1,center
-123.702,-63.2517,-21.7443,-170.145,32.4224,145.262,7.0595,7.38365,1.75961,4.84778,2.2412,-0.723367,598.59,1,1,center
-123.65,-60.2924,-21.7086,-170.127,32.4684,148.992,7.14932,7.47558,1.78228,4.06022,2.26789,-0.71293,598.583,1,1,center
-123.644,-60.3019,-21.7048,-170.139,32.4783,148.982,7.1518,7.4751,1.78207,4.05934,2.2675,-0.712986,598.584,1,1,center
-119.172,-63.338,-18.4453,-170.239,32.5394,145.133,6.31797,8.55279,2.35049,4.77138,2.19706,-0.709559,598.598,1,1,center
-119.15,-63.3355,-18.4338,-170.223,32.5654,145.135,6.32541,8.55513,2.35162,4.77392,2.19728,-0.709505,598.599,1,1,center
-119.144,-60.3876,-18.436,-170.192,32.545,148.891,6.30726,8.5473,2.35013,3.93741,2.19526,-0.709463,598.617,1,1,center
-119.122,-63.3022,-18.4195,-170.225,32.576,145.157,6.39804,8.66265,2.38156,4.832,2.22418,-0.699318,598.614,1,1,center
-119.168,-63.321,-18.473,-170.219,32.5136,145.168,6.30345,8.55066,2.34955,4.7647,2.19778,-0.709692,598.621,1,1,center
-119.135,-63.2809,-18.4721,-170.191,32.5207,145.202,6.29483,8.55118,2.34983,4.76681,2.19832,-0.709681,598.618,1,1,center
-119.124,-60.3198,-18.3973,-170.177,32.5781,148.935,6.39818,8.66015,2.38242,3.98746,2.22255,-0.698962,598.605,1,1,center
-119.11,-60.2765,-18.3963,-170.159,32.5774,148.963,6.39151,8.65827,2.38228,3.98889,2.22205,-0.698955,598.599,1,1,center
-119.104,-63.3246,-18.4351,-170.285,32.5897,145.134,6.40243,8.67263,2.38194,4.83449,2.22816,-0.699139,598.607,1,1,center
-119.115,-63.313,-18.4527,-170.269,32.5668,145.148,6.39771,8.67191,2.38237,4.83374,2.22804,-0.699146,598.612,1,1,center
-119.067,-65.7432,-18.4168,-162.012,32.6687,145.123,6.35185,8.51398,2.35263,5.7099,2.36468,-0.710022,598.599,1,1,center
-123.535,-63.3302,-21.6237,-170.287,32.6513,145.119,7.20439,7.4865,1.78202,4.92905,2.26927,-0.713156,598.603,1,1,center
-123.658,-63.3099,-21.7342,-170.252,32.5173,145.168,7.19742,7.48946,1.78298,4.92541,2.27293,-0.712933,598.598,1,1,center
-123.655,-63.3029,-21.7283,-170.245,32.5195,145.174,7.1969,7.48968,1.78308,4.92594,2.27296,-0.712913,598.598,1,1,center
-123.642,-63.2906,-21.7657,-161.963,32.5374,148.895,7.21086,7.43554,1.78336,4.92788,2.44425,-0.713263,598.59,1,1,center
-123.648,-63.2992,-21.7676,-161.967,32.5337,148.89,7.21072,7.43489,1.78307,4.92676,2.44413,-0.713311,598.59,1,1,center
-123.643,-63.3644,-21.7665,-170.342,32.5431,145.116,7.11087,7.39299,1.75744,4.85821,2.24534,-0.723389,598.621,1,1,center
-123.617,-63.3604,-21.7469,-170.347,32.5631,145.112,7.2056,7.49354,1.7817,4.92491,2.27496,-0.713012,598.613,1,1,center
-123.634,-63.3943,-21.7743,-170.33,32.5614,145.075,7.20861,7.48609,1.77918,4.93417,2.27446,-0.713099,598.595,1,1,center
-123.651,-63.3556,-21.7462,-170.29,32.5547,145.11,7.2123,7.48237,1.78017,4.92987,2.27149,-0.713025,598.585,1,1,center
-123.648,-63.2382,-21.7111,-161.862,32.5466,148.998,7.21515,7.42706,1.78434,4.90393,2.4393,-0.713407,598.587,1,1,center
-123.625,-63.2734,-21.6766,-161.868,32.5804,148.944,7.21926,7.42425,1.78381,4.9115,2.43707,-0.713562,598.59,1,1,center
-127.699,-63.419,-26.2113,-170.221,32.5715,145.069,8.05625,6.27508,1.25534,4.96301,2.28126,-0.738183,598.616,1,1,center
-123.686,-63.4084,-21.6489,-170.219,32.5797,145.078,7.13609,7.37341,1.75609,4.86342,2.2358,-0.723609,598.615,1,1,center
-127.79,-63.4188,-26.2641,-170.209,32.5175,145.116,8.06236,6.27046,1.25174,4.94887,2.28449,-0.738062,598.625,1,1,center
-127.752,-63.3959,-26.2496,-170.22,32.5501,145.122,8.06373,6.27264,1.25215,4.95196,2.28476,-0.738032,598.623,1,1,center
-123.844,-69.0237,-26.3471,-164.21,34.9259,148.754,7.28597,7.35561,1.24242,4.52315,3.16994,-0.734535,598.606,1,1,center
-127.749,-69.0105,-26.3406,-164.198,32.5799,148.774,7.94302,7.26346,1.227,4.46399,3.1302,-0.724858,598.609,1,1,center
-127.868,-71.0823,-26.4882,-161.866,32.5531,142.367,8.33461,6.34261,1.27279,5.6701,2.52029,-0.738678,598.614,1,1,center
-127.864,-71.0757,-26.4837,-161.863,32.5587,142.371,8.33478,6.34171,1.27256,5.67008,2.51994,-0.738708,598.608,1,1,center
-127.851,-69.019,-26.3894,-161.745,32.5745,146.315,8.33087,6.3354,1.27365,4.66135,2.515,-0.73847,598.621,1,1,center
-127.84,-69.0151,-26.3882,-161.759,32.585,146.31,8.33202,6.33668,1.27371,4.66288,2.51533,-0.738444,598.62,1,1,center
-131.056,-63.3273,-15.008,-169.999,32.4293,145.222,7.22258,6.24126,1.07584,5.01545,2.30884,-0.728467,598.591,1,1,center
-128.02,-60.3736,-26.5101,-169.992,32.4447,148.964,8.20404,6.2837,1.24969,4.14111,2.30563,-0.727597,598.587,1,1,center
-134.696,-66.5359,-19.353,-169.827,32.3585,146.467,8.37738,5.28091,0.682474,3.83058,2.38036,-0.754027,598.597,1,1,center
-134.672,-66.5325,-19.3264,-169.846,32.3844,146.451,8.38031,5.28233,0.682456,3.83438,2.38066,-0.753975,598.581,1,1,center
-134.732,-66.5833,-19.5162,-169.884,32.3148,146.448,8.36516,5.27543,0.679977,3.82303,2.38267,-0.754144,598.578,1,1,center
-134.716,-66.5405,-19.4825,-169.862,32.3326,146.486,8.35799,5.27318,0.679515,3.82034,2.3818,-0.754261,598.57,1,1,center
-134.833,-66.6483,-19.5471,-169.781,32.2053,146.428,8.37632,5.27323,0.68331,3.82226,2.37722,-0.754,598.596,1,1,center
-134.842,-66.6875,-19.5427,-169.768,32.1914,146.411,8.37519,5.27502,0.684073,3.82178,2.37721,-0.753996,598.589,1,1,center
-134.81,-66.7511,-15.1208,-167.9,30.1615,143.387,8.39182,5.27146,1.11744,3.81114,1.7016,-0.753281,598.569,1,1,center
-134.803,-66.7487,-19.4525,-169.787,32.2331,146.376,8.39226,5.27958,0.686061,3.81522,2.37512,-0.754094,598.567,1,1,center
-131.731,-69.3056,-26.5741,-168.129,30.1801,139.162,9.44081,5.3228,1.30129,4.72211,1.69508,-0.752948,598.582,1,1,center
-134.91,-69.3573,-15.1186,-168.082,30.0924,139.129,8.42996,5.26788,1.12085,4.72074,1.69302,-0.753666,598.586,1,1,center
-134.817,-66.8258,-15.0864,-168.042,30.1641,143.219,8.28109,5.19386,1.10257,3.76986,1.67241,-0.764081,598.574,1,1,center
-134.819,-66.8227,-15.0933,-168.046,30.1621,143.218,8.2831,5.19483,1.10267,3.7715,1.6729,-0.764014,598.574,1,1,center
-134.861,-66.637,-15.0991,-167.82,30.111,143.496,8.38711,5.26388,1.11948,3.79513,1.69546,-0.753269,598.575,1,1,center
-134.873,-66.6307,-15.102,-167.818,30.1009,143.504,8.38856,5.2637,1.11976,3.79334,1.69507,-0.753215,598.574,1,1,center
-134.982,-60.5694,-15.214,-167.87,29.982,146.36,8.18066,5.12705,1.09371,4.12561,1.64816,-0.75284,598.587,1,1,center
-134.991,-63.5464,-15.2284,-167.919,29.9828,142.401,8.18894,5.12679,1.09283,5.00601,1.64864,-0.753197,598.595,1,1,center
-138.235,-60.4471,-26.4628,-153.562,24.7169,147.957,9.4487,4.26368,1.33789,4.24438,1.32161,-0.756734,598.598,1,1,center
-138.217,-63.4491,-26.3842,-153.602,24.7461,143.308,9.46472,4.2632,1.34028,5.16345,1.31622,-0.757073,598.59,1,1,center
-138.15,-60.487,-14.9612,-164.89,28.0441,143.317,9.33552,4.20631,1.14276,4.21597,1.11224,-0.766817,598.561,1,1,center
-138.161,-60.47,-14.9937,-164.887,28.0314,143.367,9.33104,4.20701,1.1416,4.20668,1.11413,-0.766829,598.565,1,1,center
-138.277,-60.5812,-21.8429,-146.602,23.1665,144.49,9.5786,4.31341,1.93946,4.27732,0.882333,-0.744573,598.587,1,1,center
-138.289,-60.5743,-21.8699,-146.615,23.148,144.504,9.576,4.31492,1.93978,4.27803,0.8832,-0.744464,598.589,1,1,center
-138.301,-63.6435,-21.8646,-146.566,23.1342,139.58,9.60116,4.31657,1.94656,5.22135,0.879897,-0.744613,598.565,1,1,center
-138.316,-63.589,-21.878,-146.492,23.1105,139.678,9.61347,4.32676,1.95148,5.22298,0.883505,-0.745807,595.895,1,1,center
-138.376,-69.4839,-21.946,-146.462,23.0424,135.415,9.72268,4.37772,1.97522,4.83757,0.895387,-0.755592,598.576,1,1,center
-138.387,-69.4596,-21.9579,-146.429,23.0268,135.462,9.72146,4.37958,1.97627,4.83486,0.896537,-0.755442,598.576,1,1,center
-138.373,-63.6874,-21.8945,-146.376,23.0496,139.537,9.4559,4.25086,1.92326,5.1515,0.86617,-0.755537,598.592,1,1,center
-138.378,-69.1595,-21.8987,-152.901,23.0439,139.55,9.26727,5.15859,1.88503,4.64605,1.25518,-0.740515,598.588,1,1,center
-138.36,-69.1774,-18.6116,-145.941,21.7461,135.169,9.41605,5.22759,2.59998,4.74618,0.837731,-0.72945,595.898,1,1,center
-138.343,-69.2152,-18.5909,-145.966,21.7691,135.106,9.40204,5.21564,2.59438,4.73926,0.834685,-0.727954,598.559,1,1,center
-138.45,-69.2614,-18.675,-145.908,21.6668,135.071,9.26652,5.13904,2.55768,4.67915,0.824281,-0.738865,598.601,1,1,center
-138.438,-69.2764,-18.6919,-146.0,21.6757,135.074,9.26415,5.14061,2.55514,4.67505,0.825242,-0.738927,598.6,1,1,center
-138.403,-63.4384,-18.6087,-145.849,21.7217,139.234,9.29341,5.13639,2.5644,5.13596,0.818507,-0.717504,598.571,1,1,center
-138.395,-63.4494,-18.6149,-145.898,21.7262,139.241,9.29008,5.1381,2.56328,5.12986,0.819215,-0.717539,598.562,1,1,center
-138.383,-63.4482,-18.5887,-145.803,21.7412,139.225,9.29902,5.13653,2.56617,5.13433,0.817931,-0.717481,598.574,1,1,center
-138.391,-63.385,-18.5999,-145.781,21.7266,139.299,9.29827,5.13959,2.56789,5.13387,0.818939,-0.717194,598.561,1,1,center
-138.379,-63.5006,-18.6085,-145.904,21.7535,139.208,9.30398,5.13685,2.56217,5.12251,0.819105,-0.717691,598.567,1,1,center
-138.474,-58.1052,-18.6071,-145.762,21.6672,142.994,8.90715,4.92727,2.4596,5.44518,0.787033,-0.708509,598.563,1,1,center
-138.512,-57.9839,-16.2426,-134.832,20.465,139.602,8.90982,4.92355,3.20949,5.45277,0.500747,-0.708491,595.856,1,1,center
-138.511,-57.9549,-16.2444,-134.83,20.466,139.641,8.90952,4.92353,3.20889,5.45039,0.501136,-0.708497,595.859,1,1,center
-138.5,-58.0689,-16.182,-134.836,20.5006,139.426,8.91907,4.91733,3.20969,5.46588,0.496713,-0.708606,595.865,1,1,center
-138.508,-58.2327,-16.1976,-134.821,20.4854,139.263,8.92982,4.92306,3.21556,5.46764,0.496683,-0.708417,595.878,1,1,center
-138.516,-58.2339,-16.1942,-134.807,20.48,139.266,8.92905,4.92299,3.21582,5.46514,0.496696,-0.708412,595.874,1,1,center
-138.507,-58.3115,-16.1804,-134.9,20.5069,139.125,8.9451,4.9191,3.21442,5.47287,0.49384,-0.708516,595.876,1,1,center
-138.549,-63.6614,-16.2029,-134.83,20.4679,134.755,8.94434,4.9181,3.21579,4.95173,0.494255,-0.70849,595.874,1,1,center
-141.261,-63.8049,-18.5451,-134.777,20.4135,134.749,10.2477,4.08264,2.56238,5.03498,0.509845,-0.726189,598.559,1,1,center
-141.268,-69.6484,-18.518,-134.696,20.4167,129.665,10.2499,4.08126,2.56308,4.61463,0.509705,-0.726216,598.571,1,1,center
-138.598,-63.5963,-16.2498,-134.568,20.4082,135.013,8.91172,4.90524,3.20892,4.88553,0.497548,-0.705751,598.562,1,1,center
-138.595,-63.6067,-23.0711,-123.918,17.4056,139.843,9.11934,5.01926,3.58022,5.00168,0.801501,-0.702187,595.897,1,1,center
-141.262,-69.6286,-18.476,-134.54,20.4317,129.664,10.2516,4.07605,2.56387,4.6124,0.508662,-0.726294,598.571,1,1,center
-141.255,-69.6237,-18.469,-134.53,20.4391,129.67,10.2553,4.07713,2.56461,4.61304,0.508808,-0.726254,598.578,1,1,center
-141.217,-69.4762,-18.3826,-134.442,20.4881,129.823,10.2849,4.08872,2.57318,4.61799,0.509515,-0.729053,595.895,1,1,center
-138.527,-63.5736,-16.1506,-134.451,20.482,135.005,8.93915,4.91866,3.22191,4.89492,0.496943,-0.708336,595.89,1,1,center
-138.465,-58.1803,-16.1711,-134.553,20.5127,139.427,9.10807,5.02125,3.28414,5.53071,0.508516,-0.702129,595.869,1,1,center
