angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear,orientation
-179.024,-8.01435,-38.963,-126.844,-29.5668,-163.295,0.376295,5.67804,3.64592,4.52906,2.24367,-0.61106,1021.48,1,1,down
-179.081,-7.99256,-38.9833,-126.842,-29.6059,-163.281,0.375177,5.67709,3.64573,4.53229,2.24517,-0.61104,1021.48,1,1,down
-179.3,-7.95849,-39.0334,-126.846,-29.7071,-163.249,0.374386,5.68607,3.65199,4.54125,2.25309,-0.611708,1024.19,1,1,down
-179.332,-7.95696,-39.0374,-126.848,-29.7161,-163.246,0.374565,5.68716,3.65263,4.541,2.25375,-0.611655,1024.19,1,1,down
-179.517,-7.90485,-45.2053,-134.637,-33.5879,-164.611,0.372033,5.67237,2.87936,4.54832,2.84979,-0.610783,1024.19,1,1,down
-179.477,-7.90284,-45.2033,-134.635,-33.5784,-164.61,0.371829,5.67121,2.87865,4.54843,2.84932,-0.610836,1024.19,1,1,down
-179.471,-7.90431,-45.2005,-134.633,-33.5759,-164.61,0.371788,5.67132,2.87887,4.54829,2.84919,-0.610837,1024.19,1,1,down
-179.294,-7.98645,-45.1577,-134.66,-33.4879,-164.672,0.372654,5.6722,2.87681,4.5439,2.84507,-0.610976,1024.18,1,1,down
-179.223,-8.00671,-45.1743,-134.711,-33.4883,-164.715,0.371555,5.6694,2.87093,4.54992,2.8447,-0.611066,1024.18,1,1,down
-179.394,-7.96414,-39.0165,-126.855,-29.6933,-163.271,0.375821,5.67398,3.64486,4.53313,2.24487,-0.611081,1021.48,1,1,down
-179.421,-7.95597,-39.0224,-126.851,-29.7053,-163.262,0.375724,5.67425,3.64548,4.53307,2.24555,-0.611055,1021.48,1,1,down
-179.018,-8.06862,-45.1845,-134.809,-33.4317,-164.799,0.371377,5.66757,2.85902,4.55603,2.84594,-0.611196,1024.19,1,1,down
-179.035,-8.06255,-45.1556,-134.763,-33.4119,-164.773,0.372065,5.66781,2.8634,4.55014,2.84354,-0.611224,1024.19,1,1,down
-179.036,-8.06345,-45.1546,-134.762,-33.411,-164.773,0.372093,5.66783,2.86346,4.55024,2.84352,-0.611221,1024.19,1,1,down
-178.795,-8.04162,-38.9375,-126.891,-29.513,-163.362,0.373455,5.67185,3.63427,4.54232,2.24139,-0.611307,1021.47,1,1,down
-178.793,-8.05732,-38.9221,-126.887,-29.495,-163.367,0.37428,5.67419,3.63692,4.53781,2.24003,-0.611237,1021.47,1,1,down
-178.82,-8.07245,-38.9366,-126.877,-29.4913,-163.356,0.37701,5.67916,3.64275,4.53233,2.24177,-0.610966,1021.47,1,1,down
-178.742,-8.10112,-38.9148,-126.867,-29.4508,-163.367,0.377847,5.68071,3.64459,4.52789,2.24029,-0.610986,1021.47,1,1,down
-179.065,-7.97648,-38.9501,-126.794,-29.5561,-163.252,0.377816,5.6797,3.65113,4.52954,2.24391,-0.610856,1021.47,1,1,down
-179.045,-7.9772,-38.9448,-126.792,-29.5473,-163.252,0.377856,5.67986,3.65127,4.52903,2.24363,-0.610873,1021.46,1,1,down
-179.042,-7.97735,-38.9433,-126.79,-29.5455,-163.252,0.37787,5.67987,3.65141,4.52904,2.24356,-0.610872,1021.46,1,1,down
-178.998,-7.99872,-38.9868,-126.884,-29.6161,-163.319,0.371935,5.67514,3.63933,4.54325,2.24563,-0.611194,1021.47,1,1,down
-179.054,-7.99215,-38.9953,-126.881,-29.6364,-163.312,0.371829,5.67468,3.63959,4.54304,2.24609,-0.611206,1021.47,1,1,down
-179.077,-8.05211,-38.995,-126.926,-29.6313,-163.371,0.372675,5.6759,3.63827,4.54124,2.24389,-0.611141,1021.47,1,1,down
-179.01,-8.07212,-38.966,-126.922,-29.5837,-163.381,0.37396,5.6783,3.64059,4.53614,2.24151,-0.611151,1021.46,1,1,down
-179.021,-8.04824,-38.9781,-126.904,-29.6156,-163.352,0.372087,5.68108,3.64199,4.54117,2.24611,-0.611034,1021.47,1,1,down
-179.042,-8.04583,-38.9824,-126.904,-29.6231,-163.349,0.372102,5.6806,3.64177,4.54098,2.24629,-0.611036,1021.47,1,1,down
-178.386,-8.15293,-45.0661,-134.769,-33.2307,-164.845,0.368062,5.66126,2.85628,4.54707,2.83451,-0.609857,1021.47,1,1,down
-178.367,-8.16112,-45.0726,-134.78,-33.2361,-164.854,0.367578,5.66193,2.85555,4.54817,2.83546,-0.609848,1021.48,1,1,down
-178.372,-8.16052,-45.075,-134.78,-33.2382,-164.854,0.367636,5.6616,2.85537,4.54855,2.83552,-0.609849,1021.48,1,1,down
-178.533,-8.14819,-45.0796,-134.792,-33.2671,-164.855,0.368495,5.65894,2.85472,4.54587,2.83275,-0.609971,1021.48,1,1,down
-178.508,-8.15553,-37.3199,-142.551,-26.416,-169.594,0.360879,5.5515,2.20946,4.46133,2.18705,-0.627124,1021.48,1,1,down
-178.737,-8.13282,-38.9416,-126.966,-29.5336,-163.457,0.370324,5.67565,3.63302,4.5442,2.23933,-0.611442,1021.48,1,1,down
-178.883,-8.08919,-38.9501,-126.926,-29.5658,-163.404,0.371434,5.67735,3.63784,4.54184,2.24118,-0.611299,1021.48,1,1,down
-179.012,-8.06424,-38.9592,-126.895,-29.5381,-163.362,0.378418,5.6778,3.64364,4.53108,2.23999,-0.611093,1021.48,1,1,down
-179.12,-8.04397,-38.9856,-126.917,-29.5983,-163.361,0.37667,5.6778,3.64232,4.53653,2.24179,-0.611051,1021.47,1,1,down
-179.115,-8.0446,-38.9852,-126.916,-29.5966,-163.361,0.376688,5.67774,3.64229,4.53641,2.24174,-0.611055,1021.47,1,1,down
-179.016,-7.99336,-38.9466,-126.812,-29.5374,-163.273,0.378223,5.67913,3.64993,4.5281,2.24228,-0.611024,1021.45,1,1,down
-179.099,-0.545946,-38.9629,-126.807,-29.5747,-158.573,0.377767,5.6815,3.65189,4.4445,2.24505,-0.611366,1021.45,1,1,down
-179.175,-7.99659,-38.9802,-126.879,-29.5988,-163.312,0.377629,5.67716,3.64441,4.53427,2.24234,-0.611054,1021.44,1,1,down
-179.145,-8.00062,-38.9765,-126.874,-29.6035,-163.319,0.376093,5.67569,3.6436,4.53698,2.24175,-0.611131,1021.45,1,1,down
-179.335,-0.489106,-39.0112,-126.785,-29.7054,-158.545,0.373137,5.67319,3.64757,4.46027,2.24813,-0.611403,1021.46,1,1,down
-179.353,-0.484161,-39.0163,-126.787,-29.7114,-158.542,0.373353,5.674,3.64788,4.46096,2.24891,-0.611332,1021.46,1,1,down
-179.356,-0.48513,-39.0136,-126.784,-29.7101,-158.542,0.373375,5.67387,3.64822,4.46031,2.24848,-0.611348,1021.46,1,1,down
-179.107,-7.98863,-45.111,-134.654,-33.4191,-164.688,0.370777,5.66197,2.86888,4.54471,2.83858,-0.609549,1021.46,1,1,down
-179.016,-8.03386,-38.9882,-126.928,-29.6255,-163.375,0.371196,5.67652,3.63624,4.55339,2.24577,-0.611117,1021.47,1,1,down
-178.935,-8.07844,-38.9699,-126.937,-29.5751,-163.403,0.373172,5.67769,3.63747,4.54589,2.24291,-0.611177,1021.47,1,1,down
-178.902,-8.09101,-38.9631,-126.932,-29.5548,-163.407,0.374023,5.67773,3.63811,4.54306,2.24204,-0.611179,1021.47,1,1,down
-179.008,-8.02233,-45.1499,-134.733,-33.4535,-164.741,0.367683,5.66248,2.86222,4.54989,2.84178,-0.609647,1021.47,1,1,down
-179.064,-8.00743,-45.153,-134.718,-33.4626,-164.724,0.36837,5.6619,2.86364,4.54838,2.8416,-0.60961,1021.47,1,1,down
-179.064,-8.00777,-45.1512,-134.717,-33.4621,-164.724,0.368309,5.66206,2.86375,4.54833,2.84152,-0.60961,1021.47,1,1,down
-178.988,-8.02959,-45.0788,-134.7,-33.3503,-164.725,0.371898,5.66561,2.8673,4.53658,2.836,-0.6096,1021.47,1,1,down
-178.999,-8.033,-45.077,-134.698,-33.3568,-164.728,0.371527,5.66562,2.86779,4.53724,2.83555,-0.609589,1021.48,1,1,down
-179.017,-8.00216,-38.9608,-126.891,-29.5924,-163.349,0.372589,5.67158,3.63827,4.54478,2.23947,-0.611368,1021.47,1,1,down
-178.988,-8.0081,-38.9587,-126.899,-29.5895,-163.36,0.372008,5.67128,3.63762,4.54587,2.23877,-0.611404,1021.47,1,1,down
-179.359,-7.96259,-45.1715,-134.694,-33.561,-164.691,0.367472,5.65836,2.86661,4.54662,2.83928,-0.609703,1021.46,1,1,down
-179.426,-7.94528,-45.1814,-134.681,-33.5859,-164.674,0.367514,5.65818,2.86808,4.5466,2.83992,-0.609673,1021.46,1,1,down
-179.425,-7.94497,-45.182,-134.682,-33.5849,-164.674,0.367618,5.65812,2.868,4.5466,2.83995,-0.609671,1021.46,1,1,down
-179.059,-8.03423,-38.9826,-126.917,-29.624,-163.364,0.372105,5.67578,3.63895,4.54307,2.24276,-0.611225,1021.47,1,1,down
-179.026,-8.04114,-38.9783,-126.919,-29.6094,-163.371,0.372436,5.67508,3.63813,4.54334,2.24224,-0.611227,1021.47,1,1,down
-178.93,-8.12271,-45.0982,-134.758,-33.3641,-164.812,0.370156,5.66096,2.86169,4.53774,2.8331,-0.609931,1021.47,1,1,down
-179.07,-8.10111,-45.1407,-134.755,-33.446,-164.799,0.368808,5.65902,2.8617,4.54196,2.83565,-0.609918,1021.47,1,1,down
-179.297,-8.01421,-39.0208,-126.929,-29.6912,-163.356,0.373451,5.67185,3.63759,4.54314,2.24273,-0.61126,1021.48,1,1,down
-179.312,-8.00766,-39.0256,-126.934,-29.7011,-163.355,0.373073,5.67145,3.63652,4.54524,2.24347,-0.611265,1021.48,1,1,down
-179.497,-7.95007,-39.0707,-126.913,-29.7881,-163.301,0.372319,5.67198,3.64055,4.54589,2.24674,-0.611194,1021.46,1,1,down
-179.484,-7.95111,-39.0691,-126.913,-29.7852,-163.302,0.372216,5.6722,3.64062,4.54633,2.24681,-0.611195,1021.46,1,1,down
-179.483,-7.95146,-39.0713,-126.914,-29.7847,-163.302,0.372385,5.67198,3.64043,4.54619,2.2469,-0.611194,1021.46,1,1,down
-179.209,-7.96568,-39.0235,-126.882,-29.6944,-163.303,0.371652,5.67161,3.64003,4.54557,2.24524,-0.611263,1021.46,1,1,down
-179.197,-7.97536,-45.148,-134.677,-33.4941,-164.688,0.368325,5.657,2.86619,4.54196,2.83769,-0.609847,1021.46,1,1,down
-178.879,-8.12588,-38.9662,-126.985,-29.5228,-163.446,0.377409,5.68537,3.64228,4.53908,2.24065,-0.612138,1024.18,1,1,down
-178.869,-8.12854,-38.9661,-126.988,-29.5208,-163.45,0.377349,5.68531,3.64188,4.53925,2.24061,-0.612146,1024.18,1,1,down
-178.43,-8.14817,-31.5058,-134.669,-23.0865,-168.603,0.366272,5.56387,2.97344,4.44851,1.59774,-0.628772,1021.46,1,1,down
-178.444,-8.14791,-31.508,-134.651,-23.0868,-168.594,0.366976,5.56379,2.97473,4.4464,1.59763,-0.628766,1021.46,1,1,down
-178.444,-8.1481,-31.5071,-134.651,-23.0862,-168.594,0.366975,5.56389,2.97481,4.44631,1.59759,-0.628766,1021.46,1,1,down
-179.167,-8.04828,-38.9966,-126.944,-29.6429,-163.385,0.373197,5.66924,3.63412,4.53759,2.23949,-0.611523,1021.48,1,1,down
-179.079,-8.07116,-38.9897,-126.939,-29.6116,-163.393,0.373963,5.67027,3.6349,4.53528,2.23953,-0.611479,1021.48,1,1,down
-179.094,-8.04122,-39.0041,-126.912,-29.6214,-163.359,0.374794,5.67122,3.63834,4.53665,2.24142,-0.611316,1021.48,1,1,down
-179.126,-8.05008,-39.0024,-126.911,-29.6198,-163.362,0.376164,5.67977,3.6445,4.54024,2.24396,-0.612167,1024.18,1,1,down
-178.937,-8.01628,-38.9831,-126.916,-29.6059,-163.366,0.370616,5.66749,3.63229,4.54736,2.24107,-0.611503,1021.46,1,1,down
-178.896,-8.01816,-38.9749,-126.904,-29.5916,-163.365,0.370538,5.66672,3.63245,4.54758,2.24049,-0.611549,1021.46,1,1,down
-178.897,-8.01824,-38.9756,-126.904,-29.5921,-163.364,0.370553,5.66683,3.63246,4.54739,2.24058,-0.611547,1021.46,1,1,down
-178.674,-8.10355,-38.9208,-126.903,-29.4802,-163.415,0.37285,5.67089,3.63474,4.53903,2.2369,-0.611542,1021.47,1,1,down
-178.663,-8.10064,-38.9201,-126.905,-29.4762,-163.415,0.372857,5.67029,3.63403,4.53949,2.2368,-0.611557,1021.47,1,1,down
-178.994,-8.04418,-38.9641,-126.892,-29.5659,-163.352,0.375303,5.67534,3.6411,4.53464,2.24079,-0.611241,1021.47,1,1,down
-179.065,-8.00614,-38.9832,-126.882,-29.6014,-163.322,0.374836,5.67541,3.64148,4.5385,2.24355,-0.611148,1021.47,1,1,down
-178.911,-8.06528,-38.9591,-126.9,-29.5447,-163.369,0.375189,5.67574,3.6408,4.53392,2.24012,-0.611208,1021.47,1,1,down
-178.903,-8.07272,-38.9656,-126.906,-29.5507,-163.376,0.374833,5.67529,3.64004,4.53439,2.24049,-0.611222,1021.47,1,1,down
-178.903,-8.0735,-38.9654,-126.906,-29.5506,-163.377,0.374849,5.67515,3.64003,4.53434,2.24035,-0.611229,1021.47,1,1,down
-178.72,-8.0485,-38.9492,-126.912,-29.5078,-163.374,0.373739,5.68157,3.63903,4.55148,2.24582,-0.612125,1024.18,1,1,down
-178.746,-8.0524,-45.0517,-134.685,-33.2596,-164.737,0.373412,5.67299,2.87047,4.54528,2.83911,-0.611197,1024.18,1,1,down
-179.145,-8.0091,-38.9891,-126.895,-29.6191,-163.328,0.375615,5.68161,3.6447,4.5431,2.24605,-0.612036,1024.19,1,1,down
-178.98,-8.0703,-38.9538,-126.903,-29.5716,-163.377,0.373966,5.68262,3.64459,4.54108,2.24267,-0.612195,1024.18,1,1,down
-178.781,-8.08967,-38.8912,-126.841,-29.4321,-163.353,0.378987,5.67863,3.64696,4.52047,2.23595,-0.611213,1021.47,1,1,down
-178.779,-8.09367,-38.8896,-126.838,-29.4276,-163.35,0.379356,5.67908,3.64766,4.51843,2.23593,-0.611209,1021.46,1,1,down
-178.547,-8.10441,-38.8601,-126.834,-29.3538,-163.361,0.379162,5.6804,3.64614,4.5215,2.23611,-0.611149,1021.48,1,1,down
-178.6,-8.09794,-38.8817,-126.854,-29.389,-163.367,0.378261,5.67906,3.64387,4.52522,2.23721,-0.611159,1021.48,1,1,down
-178.595,-8.09806,-38.8819,-126.853,-29.3868,-163.366,0.378385,5.67899,3.64393,4.52521,2.23726,-0.611157,1021.48,1,1,down
-179.106,-8.00021,-38.9546,-126.821,-29.5661,-163.279,0.377546,5.67598,3.64606,4.52796,2.24281,-0.61108,1021.48,1,1,down
-179.311,-0.539119,-38.9642,-126.806,-29.6049,-158.563,0.379967,5.6868,3.65584,4.44392,2.24678,-0.612273,1024.18,1,1,down
-178.816,-8.09436,-38.894,-126.876,-29.4337,-163.369,0.379358,5.67959,3.64235,4.52523,2.23836,-0.611141,1021.48,1,1,down
-178.914,-8.07678,-38.9075,-126.867,-29.4603,-163.347,0.380734,5.68966,3.65022,4.53081,2.24323,-0.611831,1024.18,1,1,down
-179.33,-0.542607,-38.9978,-126.855,-29.6807,-158.603,0.374125,5.67457,3.64438,4.4505,2.244,-0.611603,1021.46,1,1,down
-179.424,-0.530573,-39.0013,-126.845,-29.6915,-158.586,0.375684,5.67554,3.64694,4.44645,2.24384,-0.611543,1021.46,1,1,down
-179.425,-0.530345,-39.0014,-126.845,-29.6925,-158.586,0.375594,5.67554,3.64696,4.44675,2.24381,-0.611544,1021.46,1,1,down
-179.279,-0.555371,-38.972,-126.844,-29.6148,-158.593,0.378051,5.67915,3.64805,4.44096,2.24352,-0.61145,1021.46,1,1,down
-179.256,-0.558573,-38.9674,-126.842,-29.6065,-158.594,0.377946,5.67897,3.64752,4.44135,2.24359,-0.611445,1021.46,1,1,down
-178.996,-8.05993,-38.9377,-126.829,-29.5255,-163.313,0.378035,5.67869,3.64763,4.52241,2.24144,-0.611084,1021.47,1,1,down
-179.049,-8.05203,-38.9458,-126.837,-29.5411,-163.312,0.378262,5.67853,3.64742,4.52269,2.24155,-0.611064,1021.47,1,1,down
-178.88,-8.08464,-45.0642,-134.714,-33.3306,-164.77,0.369912,5.65793,2.86244,4.5327,2.83032,-0.610071,1021.47,1,1,down
-178.885,-8.07971,-45.0676,-134.708,-33.335,-164.765,0.369919,5.65761,2.8629,4.53311,2.83043,-0.610049,1021.47,1,1,down
-178.885,-8.07882,-45.0678,-134.708,-33.3349,-164.765,0.369934,5.65743,2.8628,4.5333,2.83035,-0.610051,1021.47,1,1,down
-178.754,-8.12588,-31.5599,-134.661,-23.2136,-168.575,0.365458,5.56312,2.97347,4.44946,1.60064,-0.628681,1021.48,1,1,down
-178.762,-8.13173,-31.5564,-134.672,-23.2181,-168.58,0.364846,5.56474,2.97344,4.44943,1.6011,-0.628655,1021.47,1,1,down
-178.735,-8.08659,-31.5213,-134.595,-23.1482,-168.518,0.369912,5.56602,2.98004,4.43828,1.59856,-0.628562,1021.47,1,1,down
-178.673,-8.09692,-31.5104,-134.599,-23.1257,-168.53,0.369711,5.56547,2.97923,4.43882,1.598,-0.628583,1021.48,1,1,down
-178.702,-8.11537,-31.5044,-134.603,-23.1217,-168.546,0.370496,5.56584,2.97958,4.43913,1.59741,-0.628563,1021.46,1,1,down
-178.807,-8.09529,-38.887,-126.87,-29.4358,-163.381,0.378316,5.67502,3.64183,4.5243,2.23399,-0.61142,1021.46,1,1,down
-178.809,-8.09535,-38.8868,-126.871,-29.4368,-163.381,0.378237,5.6752,3.6418,4.52431,2.23408,-0.611417,1021.46,1,1,down
-178.639,-8.13059,-31.5182,-134.634,-23.1327,-168.564,0.368549,5.56988,2.97879,4.44541,1.60023,-0.628494,1021.46,1,1,down
-178.703,-8.12344,-31.527,-134.636,-23.1518,-168.559,0.368937,5.56941,2.97897,4.44398,1.60007,-0.628507,1021.46,1,1,down
-178.722,-8.09084,-38.8972,-126.893,-29.4652,-163.4,0.373743,5.67374,3.63673,4.53652,2.23646,-0.611492,1021.45,1,1,down
-178.794,-8.07704,-31.5309,-134.638,-23.2036,-168.54,0.36538,5.56535,2.97503,4.45285,1.60059,-0.628576,1021.45,1,1,down
-178.758,-8.08662,-38.8986,-126.89,-29.4676,-163.392,0.374514,5.67297,3.6377,4.53165,2.23519,-0.611557,1021.46,1,1,down
-178.7,-8.09282,-38.8856,-126.879,-29.4432,-163.392,0.374806,5.6737,3.63891,4.52991,2.23448,-0.611565,1021.46,1,1,down
-178.699,-8.09282,-38.8852,-126.879,-29.4426,-163.392,0.374807,5.67365,3.63894,4.52992,2.23437,-0.611567,1021.46,1,1,down
-178.902,-8.06016,-38.9308,-126.893,-29.5488,-163.374,0.371995,5.6724,3.63733,4.53557,2.23802,-0.611513,1021.44,1,1,down
-178.883,-8.06981,-38.9332,-126.899,-29.5485,-163.383,0.371768,5.67258,3.63694,4.53665,2.23824,-0.611505,1021.44,1,1,down
-179.105,-8.00566,-45.0963,-134.68,-33.4074,-164.712,0.370324,5.65633,2.86548,4.537,2.83226,-0.609941,1021.45,1,1,down
-179.103,-8.00036,-45.1172,-134.685,-33.4261,-164.713,0.369859,5.65449,2.86391,4.54025,2.83356,-0.609959,1021.45,1,1,down
-179.107,-8.06455,-38.9578,-126.893,-29.5805,-163.362,0.375892,5.67562,3.6417,4.53063,2.23974,-0.611251,1021.47,1,1,down
-179.096,-8.06492,-38.9583,-126.893,-29.5793,-163.361,0.375827,5.67576,3.64184,4.53032,2.2398,-0.611247,1021.47,1,1,down
-178.708,-8.10273,-37.3379,-142.557,-26.4896,-169.562,0.36038,5.55414,2.21019,4.4636,2.18909,-0.626931,1021.46,1,1,down
-178.719,-8.1052,-37.3378,-142.56,-26.4934,-169.564,0.360327,5.55476,2.21039,4.46369,2.18918,-0.62692,1021.45,1,1,down
-178.719,-8.10579,-37.3385,-142.562,-26.4938,-169.565,0.360326,5.55492,2.21034,4.46341,2.18933,-0.626919,1021.45,1,1,down
-178.571,-8.11058,-31.5206,-134.676,-23.1479,-168.586,0.363974,5.56115,2.96949,4.45733,1.59963,-0.628707,1021.46,1,1,down
-178.568,-8.12574,-31.5031,-134.664,-23.1312,-168.593,0.364538,5.56122,2.97155,4.45248,1.59753,-0.628765,1021.46,1,1,down
-178.866,-8.07222,-38.938,-126.92,-29.54,-163.402,0.372453,5.6723,3.63538,4.5407,2.23779,-0.611526,1021.43,1,1,down
-178.865,-8.07351,-38.9368,-126.923,-29.5378,-163.404,0.372505,5.67242,3.63485,4.54138,2.23798,-0.611526,1021.43,1,1,down
-178.945,-8.05076,-38.9341,-126.882,-29.5495,-163.359,0.373459,5.67589,3.6404,4.53685,2.24003,-0.61135,1021.43,1,1,down
-178.986,-8.04548,-38.9418,-126.88,-29.5648,-163.355,0.373469,5.67556,3.64098,4.53694,2.24011,-0.611351,1021.43,1,1,down
-178.984,-8.0458,-38.9412,-126.879,-29.5648,-163.354,0.373411,5.67575,3.64113,4.53684,2.24016,-0.611347,1021.43,1,1,down
-179.222,-8.02828,-39.0006,-126.926,-29.6617,-163.365,0.373137,5.67328,3.63724,4.54388,2.24281,-0.611282,1021.44,1,1,down
-179.179,-8.0517,-38.983,-126.902,-29.6194,-163.367,0.375406,5.67397,3.64026,4.53883,2.24111,-0.611207,1021.45,1,1,down
-179.04,-8.06961,-38.9813,-126.926,-29.626,-163.407,0.370825,5.66803,3.6334,4.546,2.23919,-0.611573,1021.43,1,1,down
-178.931,-8.09415,-38.9607,-126.924,-29.5823,-163.425,0.371144,5.66776,3.63272,4.54467,2.23767,-0.611627,1021.44,1,1,down
-179.062,-8.04913,-38.9913,-126.933,-29.6232,-163.385,0.372659,5.67279,3.63608,4.54485,2.24182,-0.611271,1021.44,1,1,down
-179.009,-8.05541,-45.0851,-134.706,-33.3627,-164.751,0.371426,5.65934,2.86537,4.53581,2.83171,-0.609808,1021.44,1,1,down
-179.009,-8.05481,-45.086,-134.704,-33.3631,-164.751,0.371458,5.65908,2.86536,4.53599,2.83166,-0.609811,1021.44,1,1,down
-179.046,-8.09454,-38.9895,-126.955,-29.6113,-163.421,0.373539,5.67675,3.63768,4.54422,2.24184,-0.611053,1021.42,1,1,down
-179.072,-8.0771,-38.9937,-126.944,-29.6262,-163.405,0.372942,5.67608,3.63769,4.54569,2.24272,-0.611053,1021.42,1,1,down
-178.498,-8.12615,-31.4751,-134.651,-23.0574,-168.578,0.36928,5.5699,2.97697,4.44791,1.59846,-0.628412,1021.44,1,1,down
-178.607,-8.13994,-31.4989,-134.688,-23.0938,-168.597,0.370117,5.56974,2.97603,4.44579,1.59842,-0.628458,1021.44,1,1,down
-178.883,-8.1108,-38.9085,-126.901,-29.4743,-163.406,0.377753,5.67721,3.6413,4.52967,2.23581,-0.611253,1021.43,1,1,down
-178.887,-8.11236,-38.9092,-126.898,-29.4719,-163.404,0.378148,5.67711,3.64141,4.52898,2.23594,-0.611246,1021.43,1,1,down
-178.888,-8.11232,-38.9086,-126.899,-29.4725,-163.404,0.378069,5.67729,3.6414,4.52896,2.236,-0.611244,1021.43,1,1,down
-178.699,-8.15544,-31.5142,-134.639,-23.1211,-168.584,0.371197,5.56775,2.97827,4.44182,1.59857,-0.628427,1021.42,1,1,down
-178.702,-8.15215,-31.5164,-134.659,-23.1305,-168.591,0.370325,5.56878,2.97791,4.4435,1.59866,-0.628405,1021.43,1,1,down
-178.648,-8.17665,-31.5132,-134.689,-23.1226,-168.615,0.369454,5.57109,2.97817,4.44143,1.5983,-0.628477,1021.43,1,1,down
-178.627,-8.17668,-31.5138,-134.687,-23.1196,-168.616,0.369244,5.57041,2.97799,4.44165,1.59808,-0.628516,1021.43,1,1,down
-178.96,-8.09297,-31.5473,-134.646,-23.2396,-168.545,0.367754,5.56815,2.97826,4.44637,1.60034,-0.628469,1021.42,1,1,down
-178.959,-8.08965,-31.5477,-134.655,-23.2419,-168.547,0.367368,5.56767,2.97726,4.44767,1.60041,-0.628488,1021.42,1,1,down
-179.095,-0.622131,-31.5665,-134.666,-23.246,-163.572,0.372452,5.57303,2.97733,4.36139,1.60483,-0.6285,1021.45,1,1,down
-179.118,-0.6213,-31.5685,-134.667,-23.2536,-163.572,0.372371,5.57255,2.97703,4.36135,1.60481,-0.628516,1021.45,1,1,down
-179.117,-0.622868,-31.5664,-134.664,-23.2527,-163.572,0.372308,5.5729,2.97741,4.36126,1.60478,-0.62851,1021.45,1,1,down
-179.2,-0.590666,-38.9705,-126.933,-29.5979,-158.671,0.376927,5.67729,3.63897,4.45034,2.24136,-0.611596,1021.45,1,1,down
-179.246,-0.602717,-38.9865,-126.943,-29.634,-158.683,0.375547,5.67803,3.63886,4.45383,2.24286,-0.611531,1021.44,1,1,down
-178.855,-8.11029,-31.5289,-134.675,-23.168,-168.559,0.371354,5.57044,2.97725,4.4415,1.60032,-0.62824,1021.46,1,1,down
-178.862,-8.10736,-31.5267,-134.675,-23.1667,-168.556,0.371475,5.57035,2.97702,4.44094,1.60032,-0.628248,1021.47,1,1,down
-178.753,-8.14546,-31.5324,-134.694,-23.1388,-168.586,0.372,5.5721,2.97613,4.44379,1.60168,-0.628151,1021.47,1,1,down
-178.695,-8.15846,-31.5186,-134.696,-23.1096,-168.595,0.372638,5.57324,2.97688,4.4416,1.60102,-0.628152,1021.47,1,1,down
-178.696,-8.15837,-31.5185,-134.696,-23.1098,-168.595,0.372622,5.57329,2.97686,4.44165,1.60103,-0.628151,1021.47,1,1,down
-178.845,-8.15722,-31.5443,-134.727,-23.1722,-168.607,0.371661,5.57208,2.97509,4.4445,1.60143,-0.628173,1021.48,1,1,down
-178.844,-8.15815,-31.5439,-134.733,-23.1723,-168.609,0.37155,5.57266,2.97481,4.44429,1.60174,-0.628163,1021.48,1,1,down
-178.101,-8.24465,-31.4162,-134.744,-22.9223,-168.697,0.367666,5.56908,2.9698,4.44572,1.59565,-0.628793,1021.47,1,1,down
-178.303,-8.19824,-31.4438,-134.687,-22.9816,-168.633,0.369516,5.57089,2.9747,4.44202,1.59745,-0.62859,1021.47,1,1,down
-178.423,-8.15356,-31.4636,-134.616,-23.0148,-168.566,0.371399,5.57135,2.97948,4.4368,1.5987,-0.628435,1021.46,1,1,down
-178.458,-8.1577,-31.4729,-134.638,-23.0331,-168.578,0.370879,5.57104,2.97771,4.43933,1.59928,-0.628449,1021.46,1,1,down
-178.457,-8.1564,-31.4735,-134.638,-23.0342,-168.577,0.37076,5.57117,2.97775,4.43959,1.59938,-0.628446,1021.46,1,1,down
-178.977,-8.07745,-31.5758,-134.673,-23.2389,-168.531,0.37085,5.5758,2.9785,4.45345,1.60605,-0.629042,1024.19,1,1,down
-178.989,-8.07941,-38.9438,-126.948,-29.5132,-163.394,0.379005,5.68536,3.64152,4.53833,2.2429,-0.611987,1024.19,1,1,down
-178.614,-8.18648,-31.5222,-134.774,-23.1266,-168.657,0.36759,5.56794,2.96822,4.45114,1.6005,-0.628527,1021.48,1,1,down
-178.714,-8.16828,-31.5457,-134.764,-23.1742,-168.639,0.367459,5.5748,2.97205,4.46008,1.6042,-0.629302,1024.18,1,1,down
-178.675,-8.16691,-31.5179,-134.7,-23.1249,-168.604,0.370032,5.57099,2.97528,4.44172,1.60046,-0.628376,1021.48,1,1,down
-178.659,-8.16498,-31.5119,-134.692,-23.1145,-168.599,0.370331,5.5717,2.976,4.4409,1.60045,-0.628345,1021.48,1,1,down
-178.659,-8.16561,-31.5121,-134.694,-23.1142,-168.6,0.370363,5.57164,2.97583,4.4407,1.60047,-0.628349,1021.48,1,1,down
