angle_leye_lear,angle_reye_rear,angle_leye_nose,angle_reye_nose,angle_lear_nose,angle_rear_nose,d_leye_lear,d_leye_reye,d_leye_nose,d_reye_rear,d_reye_nose,d_nose_neck,neck_x,lear,rear,orientation
-173.637,1000.0,-29.8378,-75.9885,-4.56722,1000.0,6.974,0.760045,1.37584,-1.0,0.361962,-0.489132,549.116,1,0,right
-173.189,1000.0,-35.8583,-71.3609,-7.12893,1000.0,6.4821,0.559927,1.62823,-1.0,0.874065,-0.472718,547.85,1,0,right
-173.328,1000.0,-40.79,-80.6738,-9.47547,1000.0,6.43582,0.777857,1.8428,-1.0,0.80958,-0.451999,547.802,1,0,right
-173.927,1000.0,-49.9179,-80.3092,-9.3907,1000.0,8.09974,0.359168,1.36374,-1.0,0.822001,-0.461197,547.774,1,0,right
-174.206,1000.0,-50.1766,-80.1847,-9.01062,1000.0,8.84553,0.343334,1.33294,-1.0,0.810182,-0.455092,546.561,1,0,right
-174.206,1000.0,-45.346,-78.3871,-6.87929,1000.0,8.86353,0.341717,1.10253,-1.0,0.580803,-0.472175,546.548,1,0,right
-174.263,1000.0,-50.974,-78.2205,-7.00812,1000.0,9.09481,0.200065,0.918404,-1.0,0.585223,-0.483925,546.545,1,0,right
-176.988,1000.0,-51.5341,-68.4024,-9.43966,1000.0,9.03134,0.0926025,0.934335,-1.0,0.651231,-0.465772,546.453,1,0,right
-174.525,1000.0,-44.9025,-63.6295,-4.57046,1000.0,9.75245,0.0908746,0.708295,-1.0,0.440087,-0.490274,546.459,1,0,right
-174.342,1000.0,-44.9221,-75.6639,-4.81789,1000.0,9.09737,0.202236,0.72476,-1.0,0.382292,-0.501456,546.489,1,0,right
-176.808,1000.0,-44.5439,-75.5787,-7.2438,1000.0,8.33728,0.211916,0.74491,-1.0,0.386338,-0.512562,546.551,1,0,right
-176.649,1000.0,-26.9632,-71.2445,-4.7267,1000.0,7.15301,0.538095,0.9863,-1.0,0.222401,-0.505635,547.778,1,0,right
-176.393,1000.0,-16.7561,-46.6818,-2.41389,1000.0,6.31266,0.533676,1.13179,-1.0,0.176415,-0.512905,547.803,1,0,right
-176.423,1000.0,-16.7009,-64.2673,-2.4389,1000.0,6.33825,0.770724,1.14727,-1.0,0.116225,-0.517127,547.839,1,0,right
-176.456,1000.0,-23.5683,-71.2731,-4.71308,1000.0,6.37353,0.768317,1.25877,-1.0,0.22362,-0.503718,547.878,1,0,right
-176.398,1000.0,-23.4746,-71.9245,-4.64535,1000.0,6.3841,0.781055,1.26097,-1.0,0.222093,-0.503593,547.871,1,0,right
-173.607,1000.0,-23.4686,-71.7096,-2.3199,1000.0,7.07315,0.770174,1.24699,-1.0,0.218563,-0.497323,547.903,1,0,right
-173.611,1000.0,-23.4288,-57.1004,-2.30754,1000.0,7.0244,0.540127,1.23678,-1.0,0.276245,-0.49325,549.123,1,0,right
-173.624,1000.0,-33.4788,-75.6829,-4.72387,1000.0,7.28667,0.562049,1.16697,-1.0,0.37456,-0.494745,549.142,1,0,right
-173.685,1000.0,-39.4993,-67.9316,-7.07178,1000.0,7.29989,0.360994,1.36078,-1.0,0.634653,-0.47837,549.157,1,0,right
-173.699,1000.0,-39.5586,-78.4689,-7.09494,1000.0,7.23134,0.554834,1.34727,-1.0,0.563222,-0.474051,550.418,1,0,right
-173.724,1000.0,-39.5641,-63.7537,-7.10743,1000.0,7.30438,0.379892,1.35882,-1.0,0.453989,-0.478316,549.175,1,0,right
-173.707,1000.0,-39.5772,-78.4302,-7.10216,1000.0,7.30261,0.558416,1.35947,-1.0,0.570005,-0.478176,549.182,1,0,right
-173.68,1000.0,-35.5504,-68.2532,-6.7933,1000.0,7.07314,0.533423,1.57299,-1.0,0.61289,-0.463389,549.138,1,0,right
-173.733,1000.0,-35.6393,-78.7838,-6.88199,1000.0,7.06729,0.769276,1.5802,-1.0,0.552172,-0.462764,549.109,1,0,right
-173.655,1000.0,-29.8321,-75.9738,-4.57119,1000.0,7.11009,0.774511,1.40017,-1.0,0.36501,-0.482694,547.882,1,0,right
-176.414,1000.0,-29.8856,-53.2039,-6.95842,1000.0,6.40467,0.345294,1.41339,-1.0,0.547385,-0.488735,547.868,1,0,right
-173.296,1000.0,-23.5634,-56.453,-2.46073,1000.0,6.44828,0.536518,1.2619,-1.0,0.289239,-0.50388,547.853,1,0,right
-173.675,1000.0,-39.4045,-78.0594,-7.06259,1000.0,7.26394,0.555006,1.36073,-1.0,0.57107,-0.478734,547.847,1,0,right
-173.69,1000.0,-39.5263,-67.9525,-7.09992,1000.0,7.27962,0.358631,1.36175,-1.0,0.644026,-0.478209,547.853,1,0,right
-173.725,1000.0,-39.5402,-88.8824,-7.14467,1000.0,7.2756,0.809777,1.36516,-1.0,0.367124,-0.478065,547.836,1,0,right
-173.697,1000.0,-33.5785,-75.3887,-4.81834,1000.0,7.26202,0.554633,1.16721,-1.0,0.379283,-0.494599,547.818,1,0,right
-173.668,1000.0,-33.5464,-75.5929,-4.79106,1000.0,7.26008,0.560282,1.16743,-1.0,0.373264,-0.494916,547.81,1,0,right
-173.665,1000.0,-33.5843,-89.0129,-4.81343,1000.0,7.26386,0.795188,1.17219,-1.0,0.352602,-0.494463,547.795,1,0,right
-173.319,1000.0,-29.9441,-75.8695,-4.80169,1000.0,6.47458,0.782102,1.42147,-1.0,0.371246,-0.489094,547.831,1,0,right
-176.455,1000.0,-23.542,-71.8826,-4.69909,1000.0,6.39209,0.779763,1.26002,-1.0,0.220551,-0.503532,547.872,1,0,right
-173.257,1000.0,-23.2363,-45.27,-2.31525,1000.0,6.39063,0.343237,1.24236,-1.0,0.387944,-0.514805,547.892,1,0,right
-173.298,1000.0,-23.2248,-71.7083,-2.34673,1000.0,6.38554,0.773694,1.24372,-1.0,0.21418,-0.514814,547.879,1,0,right
-173.332,1000.0,-23.2637,-71.6861,-2.3814,1000.0,6.38415,0.771897,1.24314,-1.0,0.215108,-0.514779,547.885,1,0,right
-176.405,1000.0,-16.7043,-64.5407,-2.42973,1000.0,6.34944,0.775705,1.15041,-1.0,0.116259,-0.516854,547.878,1,0,right
-176.447,1000.0,-29.8787,-76.2232,-6.98585,1000.0,6.40925,0.787335,1.41689,-1.0,0.36972,-0.488697,547.859,1,0,right
-176.415,1000.0,-29.9002,-76.1505,-6.97953,1000.0,6.39912,0.785494,1.41812,-1.0,0.372314,-0.488812,547.853,1,0,right
-173.366,1000.0,-40.5346,-78.4847,-9.38175,1000.0,6.49158,0.795022,1.84638,-1.0,0.578328,-0.457006,547.842,1,0,right
-173.318,1000.0,-40.7816,-89.5842,-9.46173,1000.0,6.50055,1.05306,1.85983,-1.0,0.792111,-0.456145,547.819,1,0,right
-173.349,1000.0,-44.8651,-81.9789,-11.6211,1000.0,6.41174,0.778626,2.09728,-1.0,1.06559,-0.451696,547.803,1,0,right
-173.34,1000.0,-40.8267,-80.8601,-9.50645,1000.0,6.48449,0.791019,1.86042,-1.0,0.807313,-0.456557,547.801,1,0,right
-176.4,1000.0,-35.9635,-89.5679,-9.40396,1000.0,6.42582,1.05455,1.62739,-1.0,0.556724,-0.47163,547.789,1,0,right
-173.619,1000.0,-29.8174,-89.1836,-4.54663,1000.0,7.1212,1.03988,1.40422,-1.0,0.345712,-0.482664,547.822,1,0,right
-173.605,1000.0,-23.4378,-71.8276,-2.30732,1000.0,7.09047,0.774142,1.24914,-1.0,0.217895,-0.497324,547.847,1,0,right
-173.59,1000.0,-23.4789,-71.6208,-2.3045,1000.0,7.10268,0.771437,1.24958,-1.0,0.217317,-0.497005,547.882,1,0,right
-173.603,1000.0,-29.8089,-76.4952,-4.53245,1000.0,9.18515,1.01442,1.81104,-1.0,0.47239,-0.62178,547.835,1,0,right
-173.344,1000.0,-40.4538,-78.9195,-9.33295,1000.0,6.43458,0.79877,1.82754,-1.0,0.571228,-0.468179,547.828,1,0,right
-176.441,1000.0,-40.7292,-89.7252,-11.6023,1000.0,6.49211,1.06751,1.87427,-1.0,0.790691,-0.443765,547.811,1,0,right
-173.276,1000.0,-40.6665,-89.5482,-9.38875,1000.0,6.57177,1.06577,1.87774,-1.0,0.795868,-0.444763,547.818,1,0,right
-173.681,1000.0,-35.4253,-89.3478,-6.78322,1000.0,7.13045,1.04181,1.59469,-1.0,0.536494,-0.467052,547.85,1,0,right
-173.645,1000.0,-29.7704,-76.2459,-4.54113,1000.0,7.12855,0.781323,1.40191,-1.0,0.365978,-0.482495,547.853,1,0,right
-176.518,1000.0,-16.484,-71.6408,-2.22791,1000.0,6.97118,0.787809,1.13786,-1.0,0.214614,-0.51014,547.848,1,0,right
-173.567,1000.0,-16.474,-64.5509,-0.0811249,1000.0,6.96492,0.760687,1.12543,-1.0,0.114095,-0.520132,547.87,1,0,right
-173.544,1000.0,-16.513,-72.0829,-0.0745646,1000.0,6.99509,0.787544,1.13006,-1.0,0.215435,-0.505811,549.113,1,0,right
-170.612,1000.0,-23.4569,-76.6463,-0.115496,1000.0,7.11924,0.796529,1.23629,-1.0,0.362841,-0.50765,547.891,1,0,right
-170.599,1000.0,-23.3497,-76.206,-0.0764576,1000.0,7.10545,0.788541,1.234,-1.0,0.364875,-0.508271,547.857,1,0,right
-173.251,1000.0,-16.4744,-56.7303,-0.103272,1000.0,6.35764,0.552345,1.13922,-1.0,0.289155,-0.526913,547.818,1,0,right
-176.342,1000.0,-16.5037,-88.6514,-2.33206,1000.0,6.35376,1.05884,1.15423,-1.0,0.196914,-0.516716,547.795,1,0,right
-173.191,1000.0,-23.3963,-71.1764,-2.34048,1000.0,6.45928,0.773966,1.26512,-1.0,0.223513,-0.504065,547.795,1,0,right
-170.159,1000.0,-35.437,-89.1938,-4.78017,1000.0,6.5469,1.04389,1.6046,-1.0,0.54257,-0.484577,547.808,1,0,right
-173.502,1000.0,-35.8324,-80.5362,-6.80799,1000.0,7.06912,0.787212,1.59075,-1.0,0.789722,-0.462462,547.796,1,0,right
-170.634,1000.0,-35.5029,-78.5831,-4.58739,1000.0,7.15565,0.763838,1.5763,-1.0,0.559947,-0.478927,546.577,1,0,right
-170.694,1000.0,-39.4576,-78.5105,-4.75861,1000.0,7.34976,0.552119,1.33935,-1.0,0.571007,-0.490689,546.548,1,0,right
-171.16,1000.0,-44.525,-78.4367,-4.78619,1000.0,8.22824,0.361653,1.11745,-1.0,0.577154,-0.495438,546.534,1,0,right
-173.866,1000.0,-44.9436,-89.0761,-7.07429,1000.0,8.21402,0.567935,1.13806,-1.0,0.796908,-0.483277,546.496,1,0,right
-171.414,1000.0,-45.1701,-78.7263,-4.62935,1000.0,12.1805,0.478334,1.50677,-1.0,0.79018,-0.664272,545.237,1,0,right
-169.191,1000.0,-55.914,-80.6084,-4.53574,1000.0,14.2809,0.293398,1.63826,-1.0,1.15893,-0.675394,545.2,1,0,right
-166.712,1000.0,-50.0457,-71.6646,-2.26815,1000.0,14.183,0.278867,1.85996,-1.0,1.22193,-0.65562,545.173,1,0,right
-164.26,1000.0,-59.6178,-81.5865,-2.2829,1000.0,15.1562,0.291567,2.04713,-1.0,1.57678,-0.664767,543.933,1,0,right
-165.996,1000.0,-56.0181,-81.6068,-2.38095,1000.0,9.46572,0.222681,1.16161,-1.0,1.10137,-0.479328,545.167,1,0,right
-166.004,1000.0,-50.1913,-73.9608,-2.29656,1000.0,9.18451,0.21357,1.31329,-1.0,1.13111,-0.46442,545.165,1,0,right
-163.532,1000.0,-54.0494,-73.9072,-2.26931,1000.0,9.38264,0.19444,1.56852,-1.0,1.12775,-0.448152,545.164,1,0,right
-171.892,1000.0,-55.8893,-71.4921,-6.8574,1000.0,9.82586,0.0920252,1.14922,-1.0,0.880292,-0.454936,545.17,1,0,right
-171.575,1000.0,-38.618,-63.0825,-2.34738,1000.0,8.93994,0.19178,0.892284,-1.0,0.4395,-0.484865,545.17,1,0,right
-174.269,1000.0,-36.8912,-56.9831,-2.39845,1000.0,9.11221,0.0938388,0.568159,-1.0,0.29617,-0.51794,545.183,1,0,right
-176.994,1000.0,-27.1928,-63.6098,-2.22,1000.0,9.74236,0.174747,0.453437,-1.0,0.441048,-0.525406,545.203,1,0,right
-174.225,1000.0,-36.6821,-68.1594,-2.304,1000.0,9.00742,0.178747,0.557938,-1.0,0.640329,-0.529247,545.217,1,0,right
-174.499,1000.0,-44.117,-78.0406,-2.31164,1000.0,10.0689,0.184692,0.418654,-1.0,0.592773,-0.524529,546.452,1,0,right
-174.225,1000.0,-36.5347,-78.0214,-2.28713,1000.0,9.00855,0.28539,0.559461,-1.0,0.577614,-0.529125,546.465,1,0,right
-176.979,1000.0,-33.9672,-70.8549,-2.29743,1000.0,10.0039,0.113872,0.311866,-1.0,0.235691,-0.539348,546.449,1,0,right
-174.514,1000.0,-38.7075,-53.7252,-4.36571,1000.0,9.54851,0.0895785,0.878299,-1.0,0.533218,-0.478155,545.188,1,0,right
-174.445,1000.0,-45.283,-63.7314,-6.57608,1000.0,9.64321,0.109198,1.08907,-1.0,0.956845,-0.45,545.187,1,0,right
-174.416,1000.0,-51.3172,-68.5343,-6.79927,1000.0,9.96324,0.093948,0.932097,-1.0,0.658287,-0.464667,545.187,1,0,right
-174.444,1000.0,-50.1919,-71.4352,-8.62814,1000.0,9.62251,0.191686,1.31256,-1.0,0.862383,-0.433177,545.2,1,0,right
-174.449,1000.0,-50.1911,-71.4447,-8.62941,1000.0,9.63095,0.191693,1.31329,-1.0,0.864459,-0.432797,545.188,1,0,right
-174.401,1000.0,-45.1752,-71.4769,-6.52888,1000.0,13.7434,0.305545,1.55541,-1.0,1.2216,-0.640296,545.195,1,0,right
-174.463,1000.0,-51.2958,-80.197,-6.85624,1000.0,13.942,0.311133,1.30997,-1.0,1.15296,-0.650039,545.234,1,0,right
-172.354,1000.0,-55.6555,-80.0784,-6.5529,1000.0,15.1866,0.280479,1.59927,-1.0,1.13926,-0.64367,546.463,1,0,right
-174.547,1000.0,-44.5943,-75.9902,-4.5427,1000.0,13.4757,0.2805,0.980443,-1.0,0.525793,-0.676701,546.481,1,0,right
-174.542,1000.0,-36.7243,-71.6517,-2.32894,1000.0,13.2485,0.273976,0.762217,-1.0,0.314144,-0.687428,546.51,1,0,right
-174.528,1000.0,-44.5633,-75.6665,-4.50503,1000.0,9.94452,0.202989,0.720638,-1.0,0.388758,-0.4832,546.508,1,0,right
-174.524,1000.0,-44.587,-75.7925,-4.51769,1000.0,13.5167,0.27799,0.982426,-1.0,0.530432,-0.676798,546.486,1,0,right
-174.198,1000.0,-45.0978,-80.4138,-6.82133,1000.0,12.2676,0.512361,1.52685,-1.0,1.11138,-0.628703,546.507,1,0,right
-173.888,1000.0,-38.7274,-89.0235,-4.81661,1000.0,10.6908,0.753025,1.23462,-1.0,0.737819,-0.628487,546.571,1,0,right
-176.632,1000.0,-39.9659,-80.5764,-9.37312,1000.0,7.26992,0.578871,1.36524,-1.0,0.824139,-0.459948,547.816,1,0,right
-173.733,1000.0,-35.4347,-78.7367,-6.80082,1000.0,7.14246,0.775225,1.59017,-1.0,0.566509,-0.451214,547.864,1,0,right
-173.635,1000.0,-16.4074,-71.8646,-0.110129,1000.0,7.07683,0.795068,1.14294,-1.0,0.217336,-0.494484,549.128,1,0,right
-176.772,1000.0,-23.4067,-71.8773,-4.28116,1000.0,7.6631,0.754465,1.21903,-1.0,0.216243,-0.470227,551.748,1,0,right
-176.922,1000.0,-18.9432,-45.4612,-2.17602,1000.0,8.44815,0.214026,0.851355,-1.0,0.378354,-0.485381,554.362,1,0,right
-174.538,1000.0,-30.9819,-53.7158,-2.19306,1000.0,9.51632,0.112364,0.728185,-1.0,0.528421,-0.493866,555.646,1,0,right
-171.947,1000.0,-36.7429,-80.2332,-0.152483,1000.0,9.81781,0.395937,0.562772,-1.0,0.817097,-0.521618,556.922,1,0,right
-174.006,1000.0,-22.2799,-78.5803,-0.177124,1000.0,8.16307,0.562737,0.666195,-1.0,0.595451,-0.529842,557.002,1,0,right
-173.513,1000.0,-16.4304,-78.4788,-0.0231939,1000.0,6.92849,0.9345,1.11644,-1.0,0.557925,-0.51609,558.24,1,0,right
-173.572,1000.0,-16.4716,-71.0008,-0.0696633,1000.0,7.07882,0.776976,1.13699,-1.0,0.218653,-0.509593,558.311,1,0,right
-174.197,1000.0,-23.3962,-72.1003,-2.11235,1000.0,8.39437,0.750476,1.20812,-1.0,0.21492,-0.479629,559.579,1,0,right
-174.464,1000.0,-29.7939,-75.9243,-4.01078,1000.0,12.1002,0.970585,1.75912,-1.0,0.464887,-0.62453,560.874,1,0,right
-172.266,1000.0,-29.8259,-63.8253,-2.00889,1000.0,13.5957,0.692594,1.78808,-1.0,0.552392,-0.63582,562.163,1,0,right
-172.275,1000.0,-33.5106,-53.494,-2.06326,1000.0,14.4684,0.274646,1.53646,-1.0,0.733358,-0.677999,563.462,1,0,right
-174.475,1000.0,-33.7989,-53.5329,-4.16876,1000.0,13.3618,0.27202,1.54993,-1.0,0.744972,-0.688287,563.501,1,0,right
-174.641,1000.0,-26.7783,-45.7062,-1.96896,1000.0,14.1054,0.26414,1.3035,-1.0,0.523632,-0.689188,564.787,1,0,right
-174.39,1000.0,-31.0352,-57.254,-2.10247,1000.0,13.0363,0.274143,1.00317,-1.0,0.382727,-0.698832,566.055,1,0,right
-174.203,1000.0,-38.5661,-75.828,-4.48521,1000.0,11.8804,0.470417,1.20537,-1.0,0.49677,-0.675264,566.113,1,0,right
-174.245,1000.0,-38.4106,-88.6388,-4.56184,1000.0,8.82647,0.539405,0.912567,-1.0,0.352221,-0.504532,567.357,1,0,right
-173.491,1000.0,-16.5019,-71.7726,-0.0256707,1000.0,8.77322,0.979589,1.41245,-1.0,0.267494,-0.651381,567.369,1,0,right
-173.535,1000.0,-16.5558,-71.6696,-0.0637174,1000.0,7.08509,0.785585,1.1366,-1.0,0.21674,-0.510126,567.406,1,0,right
-170.66,1000.0,-20.7134,-71.8395,-0.041423,1000.0,6.98467,0.996692,1.48923,-1.0,0.210875,-0.495561,567.416,1,0,right
-173.801,1000.0,-14.6303,-64.8831,-0.00542335,1000.0,7.48044,0.984571,1.37073,-1.0,0.10968,-0.500448,567.438,1,0,right
-170.911,1000.0,-23.2377,-88.6494,0.0768665,1000.0,7.79674,1.02526,1.22132,-1.0,0.340968,-0.514632,567.437,1,0,right
-171.35,1000.0,-23.2815,-76.0566,0.0440392,1000.0,8.39132,0.7647,1.19852,-1.0,0.351732,-0.504566,568.649,1,0,right
-171.428,1000.0,-23.254,-89.2325,0.00893728,1000.0,10.6869,1.28979,1.51898,-1.0,0.42483,-0.640409,568.657,1,0,right
-169.21,1000.0,-29.6781,-68.4977,0.0294544,1000.0,12.6374,0.727453,1.79372,-1.0,0.797795,-0.679457,568.706,1,0,right
-169.24,1000.0,-29.8387,-78.8701,-0.028031,1000.0,12.4093,1.00397,1.75927,-1.0,0.703221,-0.666779,568.774,1,0,right
-169.26,1000.0,-38.3051,-80.5409,-0.0414206,1000.0,13.187,0.591814,1.20321,-1.0,1.0642,-0.709768,569.992,1,0,right
-169.685,1000.0,-33.5531,-71.5584,-0.00788969,1000.0,14.2183,0.577715,1.49528,-1.0,1.13954,-0.70189,570.029,1,0,right
-171.791,1000.0,-26.7534,-78.4224,-0.000173935,1000.0,12.6446,0.808193,1.2723,-1.0,0.737177,-0.690498,570.027,1,0,right
-174.622,1000.0,-19.0284,-57.1867,-0.0108662,1000.0,13.8935,0.491734,1.1542,-1.0,0.382664,-0.701392,571.288,1,0,right
-174.664,1000.0,-30.7041,-71.5511,-1.9903,1000.0,14.543,0.483404,1.02458,-1.0,0.306128,-0.71336,570.042,1,0,right
-174.658,1000.0,-22.3931,-71.4045,-0.0343328,1000.0,14.2699,0.497378,0.865824,-1.0,0.298904,-0.7192,570.048,1,0,right
-174.673,1000.0,-19.1093,-56.8227,-0.0543488,1000.0,14.1069,0.492918,1.16406,-1.0,0.377075,-0.710488,570.048,1,0,right
-174.65,1000.0,-22.4886,-56.7694,-0.0442125,1000.0,14.3005,0.29791,0.866992,-1.0,0.382158,-0.742312,571.282,1,0,right
-172.23,1000.0,-31.1393,-56.8979,-0.0711781,1000.0,14.785,0.277755,1.0332,-1.0,0.394406,-0.737539,571.303,1,0,right
-172.156,1000.0,-30.9917,-57.128,0.00298097,1000.0,14.6425,0.281158,1.02775,-1.0,0.389679,-0.754443,570.052,1,0,right
-172.171,1000.0,-38.3786,-63.6188,-2.04735,1000.0,14.6553,0.278684,1.22836,-1.0,0.588709,-0.754972,570.044,1,0,right
-169.699,1000.0,-38.3899,-63.3939,0.0221713,1000.0,14.7035,0.270633,1.21279,-1.0,0.586403,-0.746678,571.289,1,0,right
-167.262,1000.0,-33.6123,-53.4708,2.00218,1000.0,14.9549,0.272624,1.53044,-1.0,0.728761,-0.745986,570.04,1,0,right
-169.745,1000.0,-39.6202,-59.1812,-2.00545,1000.0,14.9939,0.275746,1.81491,-1.0,1.0011,-0.737684,570.042,1,0,right
-172.161,1000.0,-38.4232,-75.3894,-2.03804,1000.0,14.2089,0.459153,1.1882,-1.0,0.488927,-0.731539,570.039,1,0,right
-172.242,1000.0,-44.7296,-68.2511,-4.18173,1000.0,15.2221,0.285402,1.5416,-1.0,0.881319,-0.738344,570.037,1,0,right
-172.173,1000.0,-31.1444,-56.5812,-0.0139682,1000.0,10.2921,0.189524,0.716649,-1.0,0.27571,-0.545238,571.293,1,0,right
-171.916,1000.0,-44.5306,-76.0246,-2.29107,1000.0,9.97417,0.206769,0.715837,-1.0,0.377768,-0.545545,572.616,1,0,right
-174.185,1000.0,-31.1296,-71.6384,-2.24178,1000.0,9.04015,0.355093,0.760964,-1.0,0.229254,-0.529198,573.908,1,0,right
-173.777,1000.0,-18.9501,-78.6717,0.0179929,1000.0,7.86486,0.72882,0.869602,-1.0,0.567809,-0.5411,576.47,1,0,right
-170.961,1000.0,-23.3926,-80.5328,0.00110892,1000.0,7.72318,0.933516,1.20888,-1.0,0.774989,-0.511966,577.751,1,0,right
-168.247,1000.0,-29.7488,-89.5152,-0.0887316,1000.0,7.88318,1.03075,1.3556,-1.0,0.523532,-0.512184,577.797,1,0,right
-165.874,1000.0,-35.5743,-81.007,0.0254041,1000.0,11.1973,0.995518,1.96135,-1.0,0.977285,-0.667383,577.804,1,0,right
-165.95,1000.0,-35.6778,-89.7793,-0.0160819,1000.0,11.2455,1.30717,1.95427,-1.0,0.954843,-0.64791,577.831,1,0,right
-168.757,1000.0,-29.7734,-89.762,-0.0425089,1000.0,10.9922,1.30865,1.71172,-1.0,0.660932,-0.647785,577.816,1,0,right
-174.178,1000.0,-16.4102,-89.2848,-0.0466385,1000.0,10.6763,1.30609,1.40645,-1.0,0.246178,-0.647791,577.825,1,0,right
-177.021,1000.0,-16.3708,-72.3617,-1.97742,1000.0,11.9653,1.01491,1.44532,-1.0,0.275596,-0.666916,577.836,1,0,right
-174.726,1000.0,-18.8276,-89.4637,-0.0756978,1000.0,13.1181,1.00417,1.10323,-1.0,0.247335,-0.683566,577.829,1,0,right
-174.711,1000.0,-26.4967,-89.8127,-2.00814,1000.0,13.374,1.00237,1.25557,-1.0,0.253677,-0.676238,577.867,1,0,right
-174.466,1000.0,-26.6541,-89.8957,-2.07024,1000.0,12.4314,1.00285,1.25781,-1.0,0.256487,-0.684601,577.881,1,0,right
-174.656,1000.0,-18.8618,-89.841,-0.0206379,1000.0,13.3217,1.02248,1.1166,-1.0,0.250862,-0.675241,579.075,1,0,right
-173.457,1000.0,-16.3983,-75.4412,0.0362522,1000.0,7.06628,0.836971,1.13369,-1.0,0.365768,-0.510552,567.385,1,0,right
-173.84,1000.0,-18.9119,-71.3197,-0.0316986,1000.0,7.9307,0.562871,0.881124,-1.0,0.225038,-0.516602,567.352,1,0,right
-173.783,1000.0,-19.0018,-57.3998,0.0340877,1000.0,7.97355,0.373638,0.869379,-1.0,0.28643,-0.517127,566.115,1,0,right
-174.15,1000.0,-22.4264,-75.3882,-0.0277863,1000.0,8.91969,0.427893,0.64435,-1.0,0.378403,-0.52384,566.111,1,0,right
-174.144,1000.0,-22.3478,-71.1868,-0.0209217,1000.0,8.91222,0.369673,0.647492,-1.0,0.228406,-0.523744,566.08,1,0,right
-174.394,1000.0,-22.544,-63.4718,-0.00838694,1000.0,9.59894,0.271924,0.625501,-1.0,0.431039,-0.512726,566.053,1,0,right
-174.646,1000.0,-26.9937,-56.8055,-0.00982586,1000.0,10.6859,0.114025,0.453568,-1.0,0.29217,-0.522885,564.79,1,0,right
-174.641,1000.0,-22.2141,-45.5634,-0.00245942,1000.0,10.3116,0.110899,0.630037,-1.0,0.383795,-0.505092,563.469,1,0,right
-172.251,1000.0,-26.6797,-56.5778,-0.0786662,1000.0,10.2888,0.336797,0.951734,-1.0,0.279828,-0.482948,560.903,1,0,right
-171.901,1000.0,-35.4539,-78.6411,-4.0286,1000.0,12.5953,0.994924,2.04516,-1.0,0.723059,-0.622604,559.598,1,0,right
-166.003,1000.0,-29.7212,-64.302,2.08703,1000.0,8.83437,0.533285,1.3544,-1.0,0.418279,-0.480785,558.335,1,0,right
-165.215,1000.0,-35.6322,-80.4022,-0.00957052,1000.0,8.18845,0.780696,1.57393,-1.0,0.780876,-0.472515,558.276,1,0,right
-167.384,1000.0,-35.7314,-89.2783,-2.27269,1000.0,7.3522,1.04922,1.5968,-1.0,0.770667,-0.478454,558.244,1,0,right
-167.614,1000.0,-32.1375,-78.7786,-2.22435,1000.0,7.04822,0.988736,1.80329,-1.0,0.53821,-0.474771,558.22,1,0,right
-170.612,1000.0,-35.444,-78.7495,-4.54134,1000.0,7.12819,0.764433,1.56614,-1.0,0.554144,-0.474792,558.206,1,0,right
-170.59,1000.0,-29.6956,-75.8664,-2.27709,1000.0,7.15833,0.764133,1.3851,-1.0,0.3684,-0.493956,557.008,1,0,right
-173.471,1000.0,-16.4718,-71.3026,0.000778099,1000.0,7.05415,0.778446,1.13403,-1.0,0.220596,-0.510646,556.997,1,0,right
-170.619,1000.0,-23.0584,-75.5746,0.0171746,1000.0,7.12132,0.777587,1.2271,-1.0,0.3649,-0.508497,556.964,1,0,right
-173.519,1000.0,-18.9093,-80.1715,-0.0239414,1000.0,7.20034,0.885729,0.882203,-1.0,0.822794,-0.533626,556.937,1,0,right
-171.032,1000.0,-26.7071,-71.9542,-0.0273554,1000.0,7.94686,0.541545,0.963699,-1.0,0.859003,-0.510443,556.885,1,0,right
-174.129,1000.0,-22.4041,-71.8684,-0.0354753,1000.0,8.78429,0.542041,0.642276,-1.0,0.873209,-0.533938,555.651,1,0,right
-174.456,1000.0,-36.4212,-75.2768,-2.17867,1000.0,9.81755,0.221542,0.559835,-1.0,0.381102,-0.526454,555.625,1,0,right
-174.399,1000.0,-36.3976,-63.6619,-2.10414,1000.0,9.84392,0.116988,0.557481,-1.0,0.441115,-0.526746,554.345,1,0,right
-171.941,1000.0,-30.6841,-63.1611,-0.0056979,1000.0,9.70289,0.215969,0.733648,-1.0,0.430281,-0.513444,553.043,1,0,right
-174.71,1000.0,-22.1938,-56.1859,-0.0600516,1000.0,10.3883,0.2157,0.636254,-1.0,0.282634,-0.508896,551.738,1,0,right
-174.362,1000.0,-18.7414,-55.9832,0.0457203,1000.0,9.38338,0.35949,0.859054,-1.0,0.276714,-0.502457,550.429,1,0,right
-173.832,1000.0,-16.4152,-63.7208,0.00358436,1000.0,7.75235,0.748886,1.11878,-1.0,0.113614,-0.503185,549.133,1,0,right
-173.81,1000.0,-16.3677,-56.8726,0.00797878,1000.0,7.71004,0.556984,1.12482,-1.0,0.269623,-0.503278,547.88,1,0,right
-173.516,1000.0,-16.4945,-63.9738,-0.0424999,1000.0,7.06844,0.763905,1.13844,-1.0,0.115395,-0.509922,547.82,1,0,right
